"Plot Title: field"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 2252215, SEN S/N: 2226787)","Water Content, m³/m³ (LGR S/N: 2252215, SEN S/N: 2241185)","Voltage, V (LGR S/N: 2252215, SEN S/N: 2241274)","Current, mA (LGR S/N: 2252215, SEN S/N: 2241274)","Batt, V (LGR S/N: 2252215)"
1072,08/10/15 03:00:00,16.296,0.0221,-0.1988,0.0000,4.056
1073,08/10/15 04:00:00,16.106,0.0221,-0.1988,0.0000,4.049
1074,08/10/15 05:00:00,15.915,0.0228,-0.1988,0.0000,4.068
1075,08/10/15 06:00:00,15.796,0.0221,-0.1988,0.0000,4.049
1076,08/10/15 07:00:00,15.819,0.0221,-0.1988,0.0000,4.049
1077,08/10/15 08:00:00,16.034,0.0228,-0.1988,0.0000,4.049
1078,08/10/15 09:00:00,16.415,0.0228,-0.1988,0.0000,4.049
1079,08/10/15 10:00:00,16.987,0.0228,-0.1988,0.0000,4.049
1080,08/10/15 11:00:00,17.463,0.0235,-0.1988,0.0000,4.049
1081,08/10/15 12:00:00,17.915,0.0235,-0.1988,0.0000,4.049
1082,08/10/15 13:00:00,18.176,0.1172,-0.1988,0.0000,4.056
1083,08/10/15 14:00:00,18.200,0.1964,-0.1988,0.0000,4.056
1084,08/10/15 15:00:00,18.129,0.1935,-0.1988,0.0000,4.056
1085,08/10/15 16:00:00,18.152,0.1862,-0.1988,0.0000,4.049
1086,08/10/15 17:00:00,18.176,0.1913,-0.1988,0.0000,4.056
1087,08/10/15 18:00:00,18.176,0.1993,-0.1988,0.0000,4.049
1088,08/10/15 19:00:00,18.176,0.1964,-0.1988,0.0000,4.049
1089,08/10/15 20:00:00,18.176,0.1920,-0.1988,0.0000,4.049
1090,08/10/15 21:00:00,18.129,0.1884,-0.1988,0.0000,4.049
1091,08/10/15 22:00:00,18.081,0.1848,-0.1988,0.0000,4.049
1092,08/10/15 23:00:00,17.986,0.1819,-0.1988,0.0000,4.049
1093,08/11/15 00:00:00,17.891,0.1797,-0.1988,0.0000,4.049
1094,08/11/15 01:00:00,17.843,0.1775,-0.1988,0.0000,4.049
1095,08/11/15 02:00:00,17.819,0.1761,-0.1988,0.0000,4.049
1096,08/11/15 03:00:00,17.819,0.1746,-0.1988,0.0000,4.049
1097,08/11/15 04:00:00,17.819,0.1739,-0.1988,0.0000,4.049
1098,08/11/15 05:00:00,17.819,0.1724,-0.1988,0.0000,4.049
1099,08/11/15 06:00:00,17.724,0.1710,-0.1988,0.0000,4.049
1100,08/11/15 07:00:00,17.605,0.1717,-0.1988,0.0000,4.049
1101,08/11/15 08:00:00,17.582,0.1710,-0.1988,0.0000,4.049
1102,08/11/15 09:00:00,17.843,0.1673,-0.1988,0.0000,4.049
1103,08/11/15 10:00:00,18.224,0.1644,-0.1988,0.0000,4.049
1104,08/11/15 11:00:00,18.628,0.1630,-0.1988,0.0000,4.049
1105,08/11/15 12:00:00,19.032,0.1586,-0.1988,0.0000,4.049
1106,08/11/15 13:00:00,19.389,0.1557,-0.1988,0.0000,4.049
1107,08/11/15 14:00:00,19.651,0.1514,-0.1988,0.0000,4.049
1108,08/11/15 15:00:00,19.912,0.1485,-0.1988,0.0000,4.049
1109,08/11/15 16:00:00,20.174,0.1448,-0.1988,0.0000,4.056
1110,08/11/15 17:00:00,20.317,0.1412,-0.1988,0.0000,4.056
1111,08/11/15 18:00:00,20.341,0.1390,-0.1988,0.0000,4.056
1112,08/11/15 19:00:00,20.174,0.1383,-0.1988,0.0000,4.056
1113,08/11/15 20:00:00,19.936,0.1376,-0.1988,0.0000,4.056
1114,08/11/15 21:00:00,19.698,0.1376,-0.1988,0.0000,4.056
1115,08/11/15 22:00:00,19.436,0.1368,-0.1988,0.0000,4.049
1116,08/11/15 23:00:00,19.175,0.1368,-0.1988,0.0000,4.049
1117,08/12/15 00:00:00,18.913,0.1383,-0.1988,0.0000,4.049
1118,08/12/15 01:00:00,18.652,0.1376,-0.1988,0.0000,4.049
1119,08/12/15 02:00:00,18.390,0.1376,-0.1988,0.0000,4.049
1120,08/12/15 03:00:00,18.176,0.1376,-0.1988,0.0000,4.049
1121,08/12/15 04:00:00,17.986,0.1376,-0.1988,0.0000,4.049
1122,08/12/15 05:00:00,17.843,0.1376,-0.1988,0.0000,4.049
1123,08/12/15 06:00:00,17.772,0.1368,-0.1988,0.0000,4.049
1124,08/12/15 07:00:00,17.724,0.1368,-0.1988,0.0000,4.049
1125,08/12/15 08:00:00,17.701,0.1361,-0.1988,0.0000,4.049
1126,08/12/15 09:00:00,17.843,0.1347,-0.1988,0.0000,4.049
1127,08/12/15 10:00:00,18.105,0.1318,-0.1988,0.0000,4.049
1128,08/12/15 11:00:00,18.414,0.1296,-0.1988,0.0000,4.049
1129,08/12/15 12:00:00,18.652,0.1252,-0.1988,0.0000,4.080
1130,08/12/15 13:00:00,19.008,0.1209,-0.1988,0.0000,4.049
1131,08/12/15 14:00:00,19.341,0.1180,-0.1988,0.0000,4.049
1132,08/12/15 15:00:00,19.579,0.1129,-0.1988,0.0000,4.049
1133,08/12/15 16:00:00,19.770,0.1092,-0.1988,0.0000,4.049
1134,08/12/15 17:00:00,19.865,0.1049,-0.1988,0.0000,4.056
1135,08/12/15 18:00:00,19.841,0.1034,-0.1988,0.0000,4.056
1136,08/12/15 19:00:00,19.579,0.1020,-0.1988,0.0000,4.056
1137,08/12/15 20:00:00,19.151,0.1042,-0.1988,0.0000,4.056
1138,08/12/15 21:00:00,18.699,0.1027,-0.1988,0.0000,4.056
1139,08/12/15 22:00:00,18.247,0.1042,-0.1988,0.0000,4.049
1140,08/12/15 23:00:00,17.843,0.1034,-0.1988,0.0000,4.049
1141,08/13/15 00:00:00,17.439,0.1027,-0.1988,0.0000,4.049
1142,08/13/15 01:00:00,17.082,0.1034,-0.1988,0.0000,4.049
1143,08/13/15 02:00:00,16.773,0.1034,-0.1988,0.0000,4.049
1144,08/13/15 03:00:00,16.534,0.1034,-0.1988,0.0000,4.049
1145,08/13/15 04:00:00,16.296,0.1034,-0.1988,0.0000,4.049
1146,08/13/15 05:00:00,16.034,0.1034,-0.1988,0.0000,4.049
1147,08/13/15 06:00:00,15.796,0.1034,-0.1988,0.0000,4.049
1148,08/13/15 07:00:00,15.605,0.1034,-0.1988,0.0000,4.049
1149,08/13/15 08:00:00,15.605,0.1027,-0.1988,0.0000,4.049
1150,08/13/15 09:00:00,16.010,0.0998,-0.1988,0.0000,4.049
1151,08/13/15 10:00:00,16.630,0.0962,-0.1988,0.0000,4.049
1152,08/13/15 11:00:00,17.320,0.0918,-0.1988,0.0000,4.049
1153,08/13/15 12:00:00,17.962,0.0889,-0.1988,0.0000,4.049
1154,08/13/15 13:00:00,18.509,0.0845,-0.1988,0.0000,4.049
1155,08/13/15 14:00:00,19.080,0.0795,-0.1988,0.0000,4.049
1156,08/13/15 15:00:00,19.579,0.0766,-0.1988,0.0000,4.049
1157,08/13/15 16:00:00,19.936,0.0722,-0.1988,0.0000,4.056
1158,08/13/15 17:00:00,20.150,0.0700,-0.1988,0.0000,4.056
1159,08/13/15 18:00:00,20.246,0.0686,-0.1988,0.0000,4.056
1160,08/13/15 19:00:00,20.174,0.0678,-0.1988,0.0000,4.056
1161,08/13/15 20:00:00,19.936,0.0678,-0.1988,0.0000,4.056
1162,08/13/15 21:00:00,19.627,0.0678,-0.1988,0.0000,4.056
1163,08/13/15 22:00:00,19.318,0.0678,-0.1988,0.0000,4.049
1164,08/13/15 23:00:00,19.127,0.0678,-0.1988,0.0000,4.049
1165,08/14/15 00:00:00,18.985,0.0678,-0.1988,0.0000,4.098
1166,08/14/15 01:00:00,18.866,0.0678,-0.1988,0.0000,4.049
1167,08/14/15 02:00:00,18.771,0.0678,-0.1988,0.0000,4.049
1168,08/14/15 03:00:00,18.723,0.0678,-0.1988,0.0000,4.062
1169,08/14/15 04:00:00,18.675,0.0678,-0.1988,0.0000,4.049
1170,08/14/15 05:00:00,18.628,0.0678,-0.1988,0.0000,4.049
1171,08/14/15 06:00:00,18.628,0.0722,-0.1988,0.0000,4.049
1172,08/14/15 07:00:00,18.652,0.0707,-0.1988,0.0000,4.049
1173,08/14/15 08:00:00,18.652,0.0722,-0.1988,0.0000,4.049
1174,08/14/15 09:00:00,18.699,0.0766,-0.1988,0.0000,4.049
1175,08/14/15 10:00:00,18.937,0.0766,-0.1988,0.0000,4.049
1176,08/14/15 11:00:00,19.246,0.0773,-0.1988,0.0000,4.049
1177,08/14/15 12:00:00,19.532,0.0773,-0.1988,0.0000,4.049
1178,08/14/15 13:00:00,19.603,0.0766,-0.1988,0.0000,4.049
1179,08/14/15 14:00:00,19.698,0.0751,-0.1988,0.0000,4.074
1180,08/14/15 15:00:00,19.984,0.0736,-0.1988,0.0000,4.049
1181,08/14/15 16:00:00,20.317,0.0722,-0.1988,0.0000,4.049
1182,08/14/15 17:00:00,20.579,0.0722,-0.1988,0.0000,4.049
1183,08/14/15 18:00:00,20.722,0.0715,-0.1988,0.0000,4.049
1184,08/14/15 19:00:00,20.793,0.0715,-0.1988,0.0000,4.049
1185,08/14/15 20:00:00,20.698,0.0715,-0.1988,0.0000,4.049
1186,08/14/15 21:00:00,20.531,0.0715,-0.1988,0.0000,4.049
1187,08/14/15 22:00:00,20.341,0.0715,-0.1988,0.0000,4.049
1188,08/14/15 23:00:00,20.198,0.0715,-0.1988,0.0000,4.049
1189,08/15/15 00:00:00,20.007,0.0715,-0.1988,0.0000,4.049
1190,08/15/15 01:00:00,19.793,0.0715,-0.1988,0.0000,4.049
1191,08/15/15 02:00:00,19.579,0.0722,-0.1988,0.0000,4.049
1192,08/15/15 03:00:00,19.413,0.0722,-0.1988,0.0000,4.049
1193,08/15/15 04:00:00,19.365,0.0744,-0.1988,0.0000,4.049
1194,08/15/15 05:00:00,19.318,0.0744,-0.1988,0.0000,4.049
1195,08/15/15 06:00:00,19.222,0.0744,-0.1988,0.0000,4.049
1196,08/15/15 07:00:00,19.127,0.0744,-0.1988,0.0000,4.049
1197,08/15/15 08:00:00,19.175,0.0736,-0.1988,0.0000,4.049
1198,08/15/15 09:00:00,19.413,0.0715,-0.1988,0.0000,4.049
1199,08/15/15 10:00:00,19.841,0.0693,-0.1988,0.0000,4.049
1200,08/15/15 11:00:00,20.293,0.0671,-0.1988,0.0000,4.049
1201,08/15/15 12:00:00,20.817,0.0649,-0.1988,0.0000,4.049
1202,08/15/15 13:00:00,21.294,0.0628,-0.1988,0.0000,4.049
1203,08/15/15 14:00:00,21.700,0.0606,-0.1988,0.0000,4.049
1204,08/15/15 15:00:00,21.939,0.0591,-0.1988,0.0000,4.049
1205,08/15/15 16:00:00,22.011,0.0577,-0.1988,0.0000,4.049
1206,08/15/15 17:00:00,21.963,0.0569,-0.1988,0.0000,4.049
1207,08/15/15 18:00:00,21.891,0.0562,-0.1988,0.0000,4.049
1208,08/15/15 19:00:00,21.795,0.0562,-0.1988,0.0000,4.049
1209,08/15/15 20:00:00,21.557,0.0562,-0.1988,0.0000,4.049
1210,08/15/15 21:00:00,21.223,0.0562,-0.1988,0.0000,4.049
1211,08/15/15 22:00:00,20.913,0.0569,-0.1988,0.0000,4.049
1212,08/15/15 23:00:00,20.603,0.0569,-0.1988,0.0000,4.049
1213,08/16/15 00:00:00,20.341,0.0569,-0.1988,0.0000,4.049
1214,08/16/15 01:00:00,20.103,0.0562,-0.1988,0.0000,4.049
1215,08/16/15 02:00:00,19.865,0.0569,-0.1988,0.0000,4.049
1216,08/16/15 03:00:00,19.627,0.0577,-0.1988,0.0000,4.049
1217,08/16/15 04:00:00,19.413,0.0562,-0.1988,0.0000,4.049
1218,08/16/15 05:00:00,19.199,0.0569,-0.1988,0.0000,4.049
1219,08/16/15 06:00:00,18.985,0.0569,-0.1988,0.0000,4.049
1220,08/16/15 07:00:00,18.842,0.0569,-0.1988,0.0000,4.049
1221,08/16/15 08:00:00,18.889,0.0562,-0.1988,0.0000,4.049
1222,08/16/15 09:00:00,19.246,0.0555,-0.1988,0.0000,4.049
1223,08/16/15 10:00:00,19.817,0.0540,-0.1988,0.0000,4.074
1224,08/16/15 11:00:00,20.460,0.0519,-0.1988,0.0000,4.049
1225,08/16/15 12:00:00,21.127,0.0504,-0.1988,0.0000,4.049
1226,08/16/15 13:00:00,21.700,0.0475,-0.1988,0.0000,4.049
1227,08/16/15 14:00:00,22.202,0.0453,-0.1988,0.0000,4.049
1228,08/16/15 15:00:00,22.609,0.0439,-0.1988,0.0000,4.049
1229,08/16/15 16:00:00,22.872,0.0424,-0.1988,0.0000,4.049
1230,08/16/15 17:00:00,22.968,0.0410,-0.1988,0.0000,4.056
1231,08/16/15 18:00:00,22.920,0.0402,-0.1988,0.0000,4.056
1232,08/16/15 19:00:00,22.705,0.0395,-0.1988,0.0000,4.049
1233,08/16/15 20:00:00,22.369,0.0395,-0.1988,0.0000,4.049
1234,08/16/15 21:00:00,21.963,0.0395,-0.1988,0.0000,4.049
1235,08/16/15 22:00:00,21.581,0.0402,-0.1988,0.0000,4.074
1236,08/16/15 23:00:00,21.199,0.0402,-0.1988,0.0000,4.049
1237,08/17/15 00:00:00,20.841,0.0402,-0.1988,0.0000,4.049
1238,08/17/15 01:00:00,20.484,0.0410,-0.1988,0.0000,4.049
1239,08/17/15 02:00:00,20.198,0.0410,-0.1988,0.0000,4.049
1240,08/17/15 03:00:00,19.960,0.0410,-0.1988,0.0000,4.049
1241,08/17/15 04:00:00,19.793,0.0410,-0.1988,0.0000,4.049
1242,08/17/15 05:00:00,19.674,0.0410,-0.1988,0.0000,4.049
1243,08/17/15 06:00:00,19.579,0.0410,-0.1988,0.0000,4.074
1244,08/17/15 07:00:00,19.484,0.0410,-0.1988,0.0000,4.049
1245,08/17/15 08:00:00,19.603,0.0410,-0.1988,0.0000,4.049
1246,08/17/15 09:00:00,20.007,0.0402,-0.1988,0.0000,4.049
1247,08/17/15 10:00:00,20.579,0.0395,-0.1988,0.0000,4.049
1248,08/17/15 11:00:00,21.246,0.0381,-0.1988,0.0000,4.049
1249,08/17/15 12:00:00,21.963,0.0373,-0.1988,0.0000,4.049
1250,08/17/15 13:00:00,22.561,0.0359,-0.1988,0.0000,4.049
1251,08/17/15 14:00:00,23.040,0.0344,-0.1988,0.0000,4.049
1252,08/17/15 15:00:00,23.472,0.0337,-0.1988,0.0000,4.049
1253,08/17/15 16:00:00,23.737,0.0330,-0.1988,0.0000,4.049
1254,08/17/15 17:00:00,23.833,0.0315,-0.1988,0.0000,4.049
1255,08/17/15 18:00:00,23.761,0.0308,-0.1988,0.0000,4.049
1256,08/17/15 19:00:00,23.521,0.0308,-0.1988,0.0000,4.049
1257,08/17/15 20:00:00,23.136,0.0308,-0.1988,0.0000,4.049
1258,08/17/15 21:00:00,22.729,0.0308,-0.1988,0.0000,4.049
1259,08/17/15 22:00:00,22.321,0.0315,-0.1988,0.0000,4.049
1260,08/17/15 23:00:00,21.963,0.0315,-0.1988,0.0000,4.049
1261,08/18/15 00:00:00,21.676,0.0315,-0.1988,0.0000,4.049
1262,08/18/15 01:00:00,21.413,0.0315,-0.1988,0.0000,4.049
1263,08/18/15 02:00:00,21.199,0.0315,-0.1988,0.0000,4.049
1264,08/18/15 03:00:00,21.008,0.0315,-0.1988,0.0000,4.049
1265,08/18/15 04:00:00,20.793,0.0322,-0.1988,0.0000,4.049
1266,08/18/15 05:00:00,20.627,0.0322,-0.1988,0.0000,4.049
1267,08/18/15 06:00:00,20.507,0.0322,-0.1988,0.0000,4.049
1268,08/18/15 07:00:00,20.436,0.0322,-0.1988,0.0000,4.049
1269,08/18/15 08:00:00,20.507,0.0322,-0.1988,0.0000,4.049
1270,08/18/15 09:00:00,20.722,0.0322,-0.1988,0.0000,4.049
1271,08/18/15 10:00:00,21.008,0.0315,-0.1988,0.0000,4.049
1272,08/18/15 11:00:00,21.366,0.0308,-0.1988,0.0000,4.049
1273,08/18/15 12:00:00,21.676,0.0308,-0.1988,0.0000,4.049
1274,08/18/15 13:00:00,21.795,0.0301,-0.1988,0.0000,4.049
1275,08/18/15 14:00:00,21.724,0.0301,-0.1988,0.0000,4.049
1276,08/18/15 15:00:00,21.795,0.0301,-0.1988,0.0000,4.049
1277,08/18/15 16:00:00,22.034,0.0293,-0.1988,0.0000,4.049
1278,08/18/15 17:00:00,22.130,0.0293,-0.1988,0.0000,4.049
1279,08/18/15 18:00:00,22.130,0.0293,-0.1988,0.0000,4.049
1280,08/18/15 19:00:00,22.058,0.0293,-0.1988,0.0000,4.049
1281,08/18/15 20:00:00,21.843,0.0293,-0.1988,0.0000,4.049
1282,08/18/15 21:00:00,21.557,0.0293,-0.1988,0.0000,4.049
1283,08/18/15 22:00:00,21.175,0.0293,-0.1988,0.0000,4.049
1284,08/18/15 23:00:00,20.841,0.0301,-0.1988,0.0000,4.049
1285,08/19/15 00:00:00,20.507,0.0301,-0.1988,0.0000,4.049
1286,08/19/15 01:00:00,20.246,0.0308,-0.1988,0.0000,4.049
1287,08/19/15 02:00:00,20.055,0.0308,-0.1988,0.0000,4.049
1288,08/19/15 03:00:00,19.984,0.0315,-0.1988,0.0000,4.049
1289,08/19/15 04:00:00,20.007,0.0315,-0.1988,0.0000,4.049
1290,08/19/15 05:00:00,20.055,0.0322,-0.1988,0.0000,4.049
1291,08/19/15 06:00:00,20.103,0.0322,-0.1988,0.0000,4.049
1292,08/19/15 07:00:00,20.150,0.0322,-0.1988,0.0000,4.049
1293,08/19/15 08:00:00,20.269,0.0315,-0.1988,0.0000,4.049
1294,08/19/15 09:00:00,20.460,0.0308,-0.1988,0.0000,4.049
1295,08/19/15 10:00:00,20.793,0.0293,-0.1988,0.0000,4.049
1296,08/19/15 11:00:00,21.318,0.0286,-0.1988,0.0000,4.049
1297,08/19/15 12:00:00,21.915,0.0279,-0.1988,0.0000,4.049
1298,08/19/15 13:00:00,22.465,0.0272,-0.1988,0.0000,4.049
1299,08/19/15 14:00:00,22.896,0.0272,-0.1988,0.0000,4.049
1300,08/19/15 15:00:00,23.232,0.0257,-0.1988,0.0000,4.049
1301,08/19/15 16:00:00,23.424,0.0257,-0.1988,0.0000,4.049
1302,08/19/15 17:00:00,23.472,0.0243,-0.1988,0.0000,4.049
1303,08/19/15 18:00:00,23.328,0.0243,-0.1988,0.0000,4.049
1304,08/19/15 19:00:00,23.016,0.0243,-0.1988,0.0000,4.049
1305,08/19/15 20:00:00,22.657,0.0243,-0.1988,0.0000,4.074
1306,08/19/15 21:00:00,22.298,0.0250,-0.1988,0.0000,4.049
1307,08/19/15 22:00:00,22.011,0.0250,-0.1988,0.0000,4.049
1308,08/19/15 23:00:00,21.843,0.1397,-0.1988,0.0000,4.049
1309,08/20/15 00:00:00,21.772,0.1310,-0.1988,0.0000,4.049
1310,08/20/15 01:00:00,21.676,0.1267,-0.1988,0.0000,4.049
1311,08/20/15 02:00:00,21.557,0.1252,-0.1988,0.0000,4.049
1312,08/20/15 03:00:00,21.413,0.1238,-0.1988,0.0000,4.049
1313,08/20/15 04:00:00,21.294,0.1230,-0.1988,0.0000,4.049
1314,08/20/15 05:00:00,21.199,0.1230,-0.1988,0.0000,4.049
1315,08/20/15 06:00:00,21.175,0.1223,-0.1988,0.0000,4.049
1316,08/20/15 07:00:00,21.151,0.1245,-0.1988,0.0000,4.049
1317,08/20/15 08:00:00,21.199,0.1245,-0.1988,0.0000,4.049
1318,08/20/15 09:00:00,21.294,0.1238,-0.1988,0.0000,4.049
1319,08/20/15 10:00:00,21.485,0.2167,-0.1988,0.0000,4.049
1320,08/20/15 11:00:00,21.461,0.2000,-0.1988,0.0000,4.049
1321,08/20/15 12:00:00,21.485,0.1949,-0.1988,0.0000,4.049
1322,08/20/15 13:00:00,21.509,0.1957,-0.1988,0.0000,4.049
1323,08/20/15 14:00:00,21.676,0.1870,-0.1988,0.0000,4.049
1324,08/20/15 15:00:00,21.939,0.1804,-0.1988,0.0000,4.049
1325,08/20/15 16:00:00,22.202,0.1746,-0.1988,0.0000,4.049
1326,08/20/15 17:00:00,22.321,0.1695,-0.1988,0.0000,4.049
1327,08/20/15 18:00:00,22.321,0.1666,-0.1988,0.0000,4.049
1328,08/20/15 19:00:00,22.130,0.1644,-0.1988,0.0000,4.049
1329,08/20/15 20:00:00,21.772,0.1623,-0.1988,0.0000,4.049
1330,08/20/15 21:00:00,21.294,0.1608,-0.1988,0.0000,4.049
1331,08/20/15 22:00:00,20.841,0.1594,-0.1988,0.0000,4.049
1332,08/20/15 23:00:00,20.484,0.1579,-0.1988,0.0000,4.049
1333,08/21/15 00:00:00,20.246,0.1564,-0.1988,0.0000,4.049
1334,08/21/15 01:00:00,20.007,0.1564,-0.1988,0.0000,4.049
1335,08/21/15 02:00:00,19.651,0.1550,-0.1988,0.0000,4.049
1336,08/21/15 03:00:00,19.270,0.1535,-0.1988,0.0000,4.049
1337,08/21/15 04:00:00,18.913,0.1535,-0.1988,0.0000,4.049
1338,08/21/15 05:00:00,18.675,0.1521,-0.1988,0.0000,4.049
1339,08/21/15 06:00:00,18.533,0.1521,-0.1988,0.0000,4.049
1340,08/21/15 07:00:00,18.390,0.1506,-0.1988,0.0000,4.049
1341,08/21/15 08:00:00,18.414,0.1499,-0.1988,0.0000,4.049
1342,08/21/15 09:00:00,18.604,0.1477,-0.1988,0.0000,4.049
1343,08/21/15 10:00:00,18.913,0.1456,-0.1988,0.0000,4.049
1344,08/21/15 11:00:00,19.151,0.1448,-0.1988,0.0000,4.049
1345,08/21/15 12:00:00,19.246,0.1426,-0.1988,0.0000,4.049
1346,08/21/15 13:00:00,19.484,0.1397,-0.1988,0.0000,4.049
1347,08/21/15 14:00:00,19.817,0.1361,-0.1988,0.0000,4.049
1348,08/21/15 15:00:00,20.103,0.1339,-0.1988,0.0000,4.049
1349,08/21/15 16:00:00,20.365,0.1303,-0.1988,0.0000,4.049
1350,08/21/15 17:00:00,20.555,0.1274,-0.1988,0.0000,4.049
1351,08/21/15 18:00:00,20.555,0.1252,-0.1988,0.0000,4.049
1352,08/21/15 19:00:00,20.388,0.1245,-0.1988,0.0000,4.049
1353,08/21/15 20:00:00,20.126,0.1245,-0.1988,0.0000,4.049
1354,08/21/15 21:00:00,19.698,0.1245,-0.1988,0.0000,4.049
1355,08/21/15 22:00:00,19.199,0.1252,-0.1988,0.0000,4.049
1356,08/21/15 23:00:00,18.723,0.1245,-0.1988,0.0000,4.049
1357,08/22/15 00:00:00,18.247,0.1245,-0.1988,0.0000,4.049
1358,08/22/15 01:00:00,17.843,0.1245,-0.1988,0.0000,4.049
1359,08/22/15 02:00:00,17.486,0.1245,-0.1988,0.0000,4.049
1360,08/22/15 03:00:00,17.177,0.1245,-0.1988,0.0000,4.049
1361,08/22/15 04:00:00,16.915,0.1245,-0.1988,0.0000,4.049
1362,08/22/15 05:00:00,16.677,0.1252,-0.1988,0.0000,4.049
1363,08/22/15 06:00:00,16.463,0.1252,-0.1988,0.0000,4.049
1364,08/22/15 07:00:00,16.296,0.1245,-0.1988,0.0000,4.049
1365,08/22/15 08:00:00,16.320,0.1230,-0.1988,0.0000,4.049
1366,08/22/15 09:00:00,16.725,0.1209,-0.1988,0.0000,4.049
1367,08/22/15 10:00:00,17.296,0.1172,-0.1988,0.0000,4.049
1368,08/22/15 11:00:00,17.962,0.1136,-0.1988,0.0000,4.049
1369,08/22/15 12:00:00,18.604,0.1100,-0.1988,0.0000,4.049
1370,08/22/15 13:00:00,19.127,0.1056,-0.1988,0.0000,4.049
1371,08/22/15 14:00:00,19.555,0.1020,-0.1988,0.0000,4.049
1372,08/22/15 15:00:00,19.888,0.0976,-0.1988,0.0000,4.049
1373,08/22/15 16:00:00,20.103,0.0933,-0.1988,0.0000,4.049
1374,08/22/15 17:00:00,20.174,0.0904,-0.1988,0.0000,4.049
1375,08/22/15 18:00:00,20.126,0.0882,-0.1988,0.0000,4.049
1376,08/22/15 19:00:00,19.912,0.0867,-0.1988,0.0000,4.049
1377,08/22/15 20:00:00,19.579,0.0874,-0.1988,0.0000,4.049
1378,08/22/15 21:00:00,19.103,0.0882,-0.1988,0.0000,4.049
1379,08/22/15 22:00:00,18.628,0.0889,-0.1988,0.0000,4.049
1380,08/22/15 23:00:00,18.295,0.0889,-0.1988,0.0000,4.049
1381,08/23/15 00:00:00,17.962,0.0896,-0.1988,0.0000,4.074
1382,08/23/15 01:00:00,17.605,0.0896,-0.1988,0.0000,4.049
1383,08/23/15 02:00:00,17.296,0.0904,-0.1988,0.0000,4.049
1384,08/23/15 03:00:00,16.987,0.0911,-0.1988,0.0000,4.049
1385,08/23/15 04:00:00,16.725,0.0918,-0.1988,0.0000,4.049
1386,08/23/15 05:00:00,16.487,0.0925,-0.1988,0.0000,4.049
1387,08/23/15 06:00:00,16.272,0.0925,-0.1988,0.0000,4.049
1388,08/23/15 07:00:00,16.106,0.0933,-0.1988,0.0000,4.049
1389,08/23/15 08:00:00,16.153,0.0904,-0.1988,0.0000,4.049
1390,08/23/15 09:00:00,16.630,0.0867,-0.1988,0.0000,4.049
1391,08/23/15 10:00:00,17.296,0.0838,-0.1988,0.0000,4.049
1392,08/23/15 11:00:00,18.033,0.0802,-0.1988,0.0000,4.049
1393,08/23/15 12:00:00,18.675,0.0766,-0.1988,0.0000,4.049
1394,08/23/15 13:00:00,19.246,0.0729,-0.1988,0.0000,4.049
1395,08/23/15 14:00:00,19.698,0.0686,-0.1988,0.0000,4.049
1396,08/23/15 15:00:00,20.079,0.0649,-0.1988,0.0000,4.049
1397,08/23/15 16:00:00,20.317,0.0620,-0.1988,0.0000,4.049
1398,08/23/15 17:00:00,20.412,0.0598,-0.1988,0.0000,4.049
1399,08/23/15 18:00:00,20.365,0.0584,-0.1988,0.0000,4.049
1400,08/23/15 19:00:00,20.126,0.0577,-0.1988,0.0000,4.049
1401,08/23/15 20:00:00,19.770,0.0584,-0.1988,0.0000,4.049
1402,08/23/15 21:00:00,19.413,0.0591,-0.1988,0.0000,4.049
1403,08/23/15 22:00:00,19.103,0.0591,-0.1988,0.0000,4.049
1404,08/23/15 23:00:00,18.866,0.0598,-0.1988,0.0000,4.049
1405,08/24/15 00:00:00,18.675,0.0598,-0.1988,0.0000,4.049
1406,08/24/15 01:00:00,18.604,0.0598,-0.1988,0.0000,4.049
1407,08/24/15 02:00:00,18.604,0.0606,-0.1988,0.0000,4.049
1408,08/24/15 03:00:00,18.604,0.0649,-0.1988,0.0000,4.049
1409,08/24/15 04:00:00,18.628,0.0649,-0.1988,0.0000,4.049
1410,08/24/15 05:00:00,18.628,0.0649,-0.1988,0.0000,4.049
1411,08/24/15 06:00:00,18.533,0.0649,-0.1988,0.0000,4.049
1412,08/24/15 07:00:00,18.319,0.0649,-0.1988,0.0000,4.049
1413,08/24/15 08:00:00,18.200,0.0620,-0.1988,0.0000,4.049
1414,08/24/15 09:00:00,18.343,0.0584,-0.1988,0.0000,4.049
1415,08/24/15 10:00:00,18.652,0.0562,-0.1988,0.0000,4.049
1416,08/24/15 11:00:00,19.008,0.0540,-0.1988,0.0000,4.049
1417,08/24/15 12:00:00,19.341,0.0526,-0.1988,0.0000,4.049
1418,08/24/15 13:00:00,19.651,0.0504,-0.1988,0.0000,4.049
1419,08/24/15 14:00:00,20.007,0.0475,-0.1988,0.0000,4.049
1420,08/24/15 15:00:00,20.269,0.0460,-0.1988,0.0000,4.049
1421,08/24/15 16:00:00,20.365,0.0446,-0.1988,0.0000,4.049
1422,08/24/15 17:00:00,20.412,0.0431,-0.1988,0.0000,4.049
1423,08/24/15 18:00:00,20.388,0.0424,-0.1988,0.0000,4.049
1424,08/24/15 19:00:00,20.150,0.0417,-0.1988,0.0000,4.049
1425,08/24/15 20:00:00,19.746,0.0417,-0.1988,0.0000,4.049
