"Plot Title: forest"
"#","Date Time, GMT-05:00","Water Content, m³/m³ (LGR S/N: 2252216, SEN S/N: 2012386)","Temp, °C (LGR S/N: 2252216, SEN S/N: 2226786)","Temp, °C (LGR S/N: 2252216, SEN S/N: 2229654)","RH, % (LGR S/N: 2252216, SEN S/N: 2229654)"
1155,08/13/15 15:00:00,0.0577,17.106,25.380,66.000
1156,08/13/15 16:00:00,0.0555,17.344,25.016,65.100
1157,08/13/15 17:00:00,0.0533,17.510,25.186,69.100
1158,08/13/15 18:00:00,0.0519,17.653,24.798,71.500
1159,08/13/15 19:00:00,0.0519,17.772,24.267,72.000
1160,08/13/15 20:00:00,0.0519,17.867,22.944,75.600
1161,08/13/15 21:00:00,0.0519,17.891,22.513,78.000
1162,08/13/15 22:00:00,0.0519,17.891,22.082,79.700
1163,08/13/15 23:00:00,0.0519,17.891,21.915,79.700
1164,08/14/15 00:00:00,0.0519,17.891,21.318,82.200
1165,08/14/15 01:00:00,0.0519,17.891,20.960,84.800
1166,08/14/15 02:00:00,0.0519,17.891,21.246,86.000
1167,08/14/15 03:00:00,0.0519,17.891,20.793,87.300
1168,08/14/15 04:00:00,0.0519,17.891,20.793,88.300
1169,08/14/15 05:00:00,0.0519,17.891,21.318,88.500
1170,08/14/15 06:00:00,0.0519,17.891,20.317,89.500
1171,08/14/15 07:00:00,0.0548,17.915,19.770,94.800
1172,08/14/15 08:00:00,0.0540,17.915,19.484,96.500
1173,08/14/15 09:00:00,0.0540,17.915,20.936,97.300
1174,08/14/15 10:00:00,0.0540,17.962,21.294,97.700
1175,08/14/15 11:00:00,0.0548,18.057,21.461,97.200
1176,08/14/15 12:00:00,0.0548,18.152,20.484,96.200
1177,08/14/15 13:00:00,0.0548,18.176,21.270,96.500
1178,08/14/15 14:00:00,0.0540,18.224,23.376,95.000
1179,08/14/15 15:00:00,0.0533,18.343,23.761,90.100
1180,08/14/15 16:00:00,0.0526,18.485,24.291,91.400
1181,08/14/15 17:00:00,0.0519,18.628,24.146,91.900
1182,08/14/15 18:00:00,0.0511,18.771,24.677,92.300
1183,08/14/15 19:00:00,0.0504,18.889,24.050,90.100
1184,08/14/15 20:00:00,0.0504,18.961,23.497,90.500
1185,08/14/15 21:00:00,0.0504,19.008,22.609,91.900
1186,08/14/15 22:00:00,0.0504,19.032,21.772,93.700
1187,08/14/15 23:00:00,0.0504,19.032,22.130,91.400
1188,08/15/15 00:00:00,0.0504,19.008,21.151,93.100
1189,08/15/15 01:00:00,0.0504,18.985,20.246,95.200
1190,08/15/15 02:00:00,0.0511,18.937,20.150,96.400
1191,08/15/15 03:00:00,0.0511,18.866,20.365,96.800
1192,08/15/15 04:00:00,0.0511,18.818,20.103,97.100
1193,08/15/15 05:00:00,0.0511,18.794,19.627,97.800
1194,08/15/15 06:00:00,0.0511,18.723,19.532,98.200
1195,08/15/15 07:00:00,0.0511,18.675,19.722,98.500
1196,08/15/15 08:00:00,0.0511,18.652,20.507,98.800
1197,08/15/15 09:00:00,0.0511,18.675,20.865,98.300
1198,08/15/15 10:00:00,0.0504,18.747,22.800,93.700
1199,08/15/15 11:00:00,0.0490,18.866,24.798,85.600
1200,08/15/15 12:00:00,0.0475,19.032,25.210,81.300
1201,08/15/15 13:00:00,0.0453,19.222,26.622,77.600
1202,08/15/15 14:00:00,0.0446,19.413,27.136,74.300
1203,08/15/15 15:00:00,0.0431,19.555,25.647,76.000
1204,08/15/15 16:00:00,0.0424,19.651,24.968,81.300
1205,08/15/15 17:00:00,0.0417,19.722,24.895,83.900
1206,08/15/15 18:00:00,0.0417,19.770,24.871,81.400
1207,08/15/15 19:00:00,0.0417,19.817,23.930,83.000
1208,08/15/15 20:00:00,0.0417,19.841,22.920,86.500
1209,08/15/15 21:00:00,0.0410,19.817,22.417,88.900
1210,08/15/15 22:00:00,0.0410,19.770,21.987,91.900
1211,08/15/15 23:00:00,0.0417,19.722,21.867,92.700
1212,08/16/15 00:00:00,0.0417,19.674,21.103,90.600
1213,08/16/15 01:00:00,0.0417,19.603,20.889,89.700
1214,08/16/15 02:00:00,0.0410,19.532,20.555,88.100
1215,08/16/15 03:00:00,0.0417,19.436,19.555,90.600
1216,08/16/15 04:00:00,0.0417,19.341,18.985,92.200
1217,08/16/15 05:00:00,0.0417,19.222,18.509,93.400
1218,08/16/15 06:00:00,0.0417,19.103,18.319,94.400
1219,08/16/15 07:00:00,0.0410,18.985,19.151,94.900
1220,08/16/15 08:00:00,0.0410,18.937,21.223,94.000
1221,08/16/15 09:00:00,0.0410,18.961,24.484,87.000
1222,08/16/15 10:00:00,0.0402,19.127,26.036,78.500
1223,08/16/15 11:00:00,0.0395,19.341,27.186,74.900
1224,08/16/15 12:00:00,0.0388,19.532,28.097,67.400
1225,08/16/15 13:00:00,0.0373,19.722,28.791,65.800
1226,08/16/15 14:00:00,0.0366,19.912,28.941,63.200
1227,08/16/15 15:00:00,0.0359,20.103,29.115,62.500
1228,08/16/15 16:00:00,0.0352,20.246,28.841,64.100
1229,08/16/15 17:00:00,0.0344,20.365,27.998,63.800
1230,08/16/15 18:00:00,0.0344,20.388,27.530,68.200
1231,08/16/15 19:00:00,0.0344,20.436,25.817,73.800
1232,08/16/15 20:00:00,0.0344,20.436,25.234,80.900
1233,08/16/15 21:00:00,0.0344,20.436,24.774,80.200
1234,08/16/15 22:00:00,0.0344,20.436,24.026,83.400
1235,08/16/15 23:00:00,0.0344,20.365,22.609,83.500
1236,08/17/15 00:00:00,0.0337,20.293,21.294,88.500
1237,08/17/15 01:00:00,0.0337,20.174,20.555,91.100
1238,08/17/15 02:00:00,0.0344,20.055,20.293,93.000
1239,08/17/15 03:00:00,0.0337,19.936,21.795,91.700
1240,08/17/15 04:00:00,0.0344,19.841,21.581,90.500
1241,08/17/15 05:00:00,0.0344,19.793,20.817,91.500
1242,08/17/15 06:00:00,0.0344,19.746,20.484,93.900
1243,08/17/15 07:00:00,0.0344,19.674,20.936,94.700
1244,08/17/15 08:00:00,0.0337,19.651,23.064,93.500
1245,08/17/15 09:00:00,0.0337,19.722,25.065,90.000
1246,08/17/15 10:00:00,0.0337,19.888,27.161,84.400
1247,08/17/15 11:00:00,0.0330,20.103,28.742,75.900
1248,08/17/15 12:00:00,0.0322,20.317,29.190,70.300
1249,08/17/15 13:00:00,0.0315,20.531,30.142,65.500
1250,08/17/15 14:00:00,0.0308,20.698,30.243,62.800
1251,08/17/15 15:00:00,0.0308,20.865,30.217,62.100
1252,08/17/15 16:00:00,0.0301,21.008,29.991,62.000
1253,08/17/15 17:00:00,0.0301,21.103,28.122,66.600
1254,08/17/15 18:00:00,0.0293,21.151,28.320,68.400
1255,08/17/15 19:00:00,0.0293,21.175,27.014,72.500
1256,08/17/15 20:00:00,0.0293,21.175,25.744,78.100
1257,08/17/15 21:00:00,0.0293,21.151,25.501,82.600
1258,08/17/15 22:00:00,0.0293,21.103,24.388,84.900
1259,08/17/15 23:00:00,0.0293,21.032,23.833,86.400
1260,08/18/15 00:00:00,0.0293,20.960,23.400,88.200
1261,08/18/15 01:00:00,0.0293,20.889,22.848,89.400
1262,08/18/15 02:00:00,0.0293,20.793,22.345,91.000
1263,08/18/15 03:00:00,0.0293,20.722,21.843,92.300
1264,08/18/15 04:00:00,0.0293,20.627,21.413,93.700
1265,08/18/15 05:00:00,0.0293,20.531,21.461,94.500
1266,08/18/15 06:00:00,0.0293,20.436,21.390,94.700
1267,08/18/15 07:00:00,0.0293,20.365,21.772,95.100
1268,08/18/15 08:00:00,0.0293,20.317,22.681,95.000
1269,08/18/15 09:00:00,0.0293,20.341,23.424,93.300
1270,08/18/15 10:00:00,0.0293,20.365,24.436,90.800
1271,08/18/15 11:00:00,0.0293,20.436,25.089,88.800
1272,08/18/15 12:00:00,0.0293,20.531,24.702,87.200
1273,08/18/15 13:00:00,0.0286,20.555,21.246,88.100
1274,08/18/15 14:00:00,0.0286,20.484,22.585,91.200
1275,08/18/15 15:00:00,0.0286,20.436,24.484,90.300
1276,08/18/15 16:00:00,0.0286,20.484,24.050,89.400
1277,08/18/15 17:00:00,0.0286,20.507,24.219,88.300
1278,08/18/15 18:00:00,0.0279,20.531,23.881,87.000
1279,08/18/15 19:00:00,0.0286,20.531,23.112,87.800
1280,08/18/15 20:00:00,0.0279,20.507,22.011,90.900
1281,08/18/15 21:00:00,0.0279,20.436,21.175,93.200
1282,08/18/15 22:00:00,0.0279,20.341,20.817,94.900
1283,08/18/15 23:00:00,0.0279,20.246,20.293,95.700
1284,08/19/15 00:00:00,0.0279,20.150,20.079,96.400
1285,08/19/15 01:00:00,0.0279,20.055,20.126,96.900
1286,08/19/15 02:00:00,0.0279,19.984,20.103,97.200
1287,08/19/15 03:00:00,0.0279,19.912,20.650,97.600
1288,08/19/15 04:00:00,0.0279,19.865,20.793,97.700
1289,08/19/15 05:00:00,0.0286,19.841,21.056,98.100
1290,08/19/15 06:00:00,0.0279,19.841,21.008,98.400
1291,08/19/15 07:00:00,0.0279,19.817,21.246,98.600
1292,08/19/15 08:00:00,0.0286,19.817,21.485,98.700
1293,08/19/15 09:00:00,0.0286,19.841,22.513,98.100
1294,08/19/15 10:00:00,0.0286,19.912,24.798,93.700
1295,08/19/15 11:00:00,0.0279,20.055,26.231,86.300
1296,08/19/15 12:00:00,0.0279,20.246,27.014,80.100
1297,08/19/15 13:00:00,0.0272,20.412,26.818,80.500
1298,08/19/15 14:00:00,0.0272,20.579,27.431,76.500
1299,08/19/15 15:00:00,0.0264,20.698,27.801,72.100
1300,08/19/15 16:00:00,0.0257,20.793,27.136,70.900
1301,08/19/15 17:00:00,0.0257,20.841,25.307,80.500
1302,08/19/15 18:00:00,0.0257,20.841,24.074,85.600
1303,08/19/15 19:00:00,0.0257,20.793,23.400,87.700
1304,08/19/15 20:00:00,0.0257,20.722,23.088,89.700
1305,08/19/15 21:00:00,0.0257,20.650,22.729,91.700
1306,08/19/15 22:00:00,0.0257,20.603,22.848,93.300
1307,08/19/15 23:00:00,0.1710,20.698,22.130,96.300
1308,08/20/15 00:00:00,0.1535,20.674,21.939,98.000
1309,08/20/15 01:00:00,0.1441,20.603,21.724,98.300
1310,08/20/15 02:00:00,0.1383,20.555,21.915,98.700
1311,08/20/15 03:00:00,0.1332,20.507,21.843,99.000
1312,08/20/15 04:00:00,0.1303,20.484,21.867,99.200
1313,08/20/15 05:00:00,0.1267,20.460,21.891,99.200
1314,08/20/15 06:00:00,0.1245,20.436,22.298,98.700
1315,08/20/15 07:00:00,0.1223,20.412,22.944,97.000
1316,08/20/15 08:00:00,0.1194,20.436,23.040,95.900
1317,08/20/15 09:00:00,0.1172,20.460,23.497,95.000
1318,08/20/15 10:00:00,0.2138,20.698,21.151,97.200
1319,08/20/15 11:00:00,0.1949,20.603,21.223,98.500
1320,08/20/15 12:00:00,0.1884,20.531,20.507,98.800
1321,08/20/15 13:00:00,0.1862,20.484,21.223,98.900
1322,08/20/15 14:00:00,0.1790,20.460,21.963,91.600
1323,08/20/15 15:00:00,0.1702,20.460,23.424,80.800
1324,08/20/15 16:00:00,0.1623,20.436,23.545,73.200
1325,08/20/15 17:00:00,0.1557,20.365,23.184,71.600
1326,08/20/15 18:00:00,0.1506,20.293,22.369,72.300
1327,08/20/15 19:00:00,0.1470,20.222,21.151,77.600
1328,08/20/15 20:00:00,0.1441,20.150,20.198,79.900
1329,08/20/15 21:00:00,0.1426,20.055,19.698,79.600
1330,08/20/15 22:00:00,0.1405,19.936,19.318,80.800
1331,08/20/15 23:00:00,0.1390,19.793,19.365,80.500
1332,08/21/15 00:00:00,0.1383,19.651,18.818,73.900
1333,08/21/15 01:00:00,0.1368,19.484,17.605,77.400
1334,08/21/15 02:00:00,0.1354,19.341,16.987,81.000
1335,08/21/15 03:00:00,0.1347,19.175,16.225,84.300
1336,08/21/15 04:00:00,0.1332,19.032,16.129,85.500
1337,08/21/15 05:00:00,0.1325,18.866,15.915,85.700
1338,08/21/15 06:00:00,0.1318,18.723,15.581,87.100
1339,08/21/15 07:00:00,0.1303,18.580,16.201,87.000
1340,08/21/15 08:00:00,0.1296,18.485,17.629,85.200
1341,08/21/15 09:00:00,0.1267,18.438,18.580,80.400
1342,08/21/15 10:00:00,0.1238,18.414,19.032,76.900
1343,08/21/15 11:00:00,0.1216,18.390,17.796,81.000
1344,08/21/15 12:00:00,0.1180,18.343,19.413,74.700
1345,08/21/15 13:00:00,0.1143,18.295,19.888,72.800
1346,08/21/15 14:00:00,0.1100,18.271,20.365,71.500
1347,08/21/15 15:00:00,0.1049,18.295,21.485,66.300
1348,08/21/15 16:00:00,0.0998,18.319,21.103,66.200
1349,08/21/15 17:00:00,0.0954,18.319,21.390,62.600
1350,08/21/15 18:00:00,0.0918,18.319,20.984,65.500
1351,08/21/15 19:00:00,0.0904,18.343,20.365,67.900
1352,08/21/15 20:00:00,0.0889,18.343,19.103,69.700
1353,08/21/15 21:00:00,0.0882,18.295,17.819,74.500
1354,08/21/15 22:00:00,0.0882,18.247,16.201,81.200
1355,08/21/15 23:00:00,0.0882,18.152,15.342,85.100
1356,08/22/15 00:00:00,0.0874,18.033,14.290,88.400
1357,08/22/15 01:00:00,0.0882,17.891,13.930,90.800
1358,08/22/15 02:00:00,0.0874,17.748,13.425,91.700
1359,08/22/15 03:00:00,0.0874,17.605,13.425,92.200
1360,08/22/15 04:00:00,0.0874,17.463,12.799,92.000
1361,08/22/15 05:00:00,0.0867,17.344,12.389,93.000
1362,08/22/15 06:00:00,0.0867,17.201,12.364,93.500
1363,08/22/15 07:00:00,0.0867,17.058,13.642,93.200
1364,08/22/15 08:00:00,0.0860,16.987,15.724,90.400
1365,08/22/15 09:00:00,0.0838,17.011,18.152,84.200
1366,08/22/15 10:00:00,0.0816,17.153,20.079,75.600
1367,08/22/15 11:00:00,0.0780,17.320,21.246,70.300
1368,08/22/15 12:00:00,0.0744,17.510,21.867,68.400
1369,08/22/15 13:00:00,0.0707,17.677,22.011,66.400
1370,08/22/15 14:00:00,0.0671,17.843,22.202,65.500
1371,08/22/15 15:00:00,0.0635,17.962,22.441,64.700
1372,08/22/15 16:00:00,0.0598,18.057,21.843,68.100
1373,08/22/15 17:00:00,0.0577,18.129,21.199,67.800
1374,08/22/15 18:00:00,0.0562,18.129,20.650,68.500
1375,08/22/15 19:00:00,0.0555,18.129,19.484,73.700
1376,08/22/15 20:00:00,0.0555,18.105,17.938,81.300
1377,08/22/15 21:00:00,0.0548,18.057,17.130,85.100
1378,08/22/15 22:00:00,0.0548,17.986,16.701,88.100
1379,08/22/15 23:00:00,0.0548,17.891,16.368,89.900
1380,08/23/15 00:00:00,0.0548,17.796,15.748,91.200
1381,08/23/15 01:00:00,0.0548,17.701,15.127,92.300
1382,08/23/15 02:00:00,0.0548,17.605,14.601,93.300
1383,08/23/15 03:00:00,0.0548,17.510,14.050,93.900
1384,08/23/15 04:00:00,0.0548,17.368,13.882,94.400
1385,08/23/15 05:00:00,0.0548,17.249,13.449,94.500
1386,08/23/15 06:00:00,0.0548,17.130,13.233,94.600
1387,08/23/15 07:00:00,0.0548,17.011,14.026,94.600
1388,08/23/15 08:00:00,0.0540,16.939,16.963,94.700
1389,08/23/15 09:00:00,0.0540,16.987,19.103,87.200
1390,08/23/15 10:00:00,0.0526,17.130,20.269,85.800
1391,08/23/15 11:00:00,0.0519,17.296,21.175,80.100
1392,08/23/15 12:00:00,0.0497,17.486,22.321,74.800
1393,08/23/15 13:00:00,0.0475,17.653,22.944,71.300
1394,08/23/15 14:00:00,0.0460,17.843,22.417,71.500
1395,08/23/15 15:00:00,0.0446,17.986,21.819,77.500
1396,08/23/15 16:00:00,0.0431,18.081,21.795,79.300
1397,08/23/15 17:00:00,0.0424,18.152,21.700,79.400
1398,08/23/15 18:00:00,0.0417,18.176,20.913,81.600
1399,08/23/15 19:00:00,0.0417,18.200,20.007,83.400
1400,08/23/15 20:00:00,0.0417,18.176,18.985,87.800
1401,08/23/15 21:00:00,0.0417,18.152,19.056,91.000
1402,08/23/15 22:00:00,0.0417,18.129,19.151,92.700
1403,08/23/15 23:00:00,0.0417,18.129,18.937,93.900
1404,08/24/15 00:00:00,0.0417,18.105,18.937,94.900
1405,08/24/15 01:00:00,0.0417,18.105,19.103,95.300
1406,08/24/15 02:00:00,0.0417,18.105,18.937,95.200
1407,08/24/15 03:00:00,0.0417,18.105,18.794,96.000
1408,08/24/15 04:00:00,0.0417,18.105,18.485,96.700
1409,08/24/15 05:00:00,0.0417,18.081,17.272,96.300
1410,08/24/15 06:00:00,0.0417,18.010,16.606,95.600
1411,08/24/15 07:00:00,0.0417,17.891,16.844,92.900
1412,08/24/15 08:00:00,0.0417,17.796,17.701,89.500
1413,08/24/15 09:00:00,0.0410,17.724,19.175,83.900
1414,08/24/15 10:00:00,0.0410,17.724,19.936,76.800
1415,08/24/15 11:00:00,0.0402,17.772,21.700,70.700
1416,08/24/15 12:00:00,0.0395,17.843,22.250,66.700
1417,08/24/15 13:00:00,0.0388,17.891,22.058,61.800
1418,08/24/15 14:00:00,0.0373,17.962,21.963,60.400
1419,08/24/15 15:00:00,0.0366,18.010,22.441,61.500
1420,08/24/15 16:00:00,0.0359,18.010,22.034,62.800
1421,08/24/15 17:00:00,0.0352,18.033,21.819,63.900
1422,08/24/15 18:00:00,0.0344,18.057,21.509,64.300
1423,08/24/15 19:00:00,0.0344,18.057,20.103,63.600
1424,08/24/15 20:00:00,0.0344,18.010,19.555,67.100
1425,08/24/15 21:00:00,0.0344,17.962,19.127,68.500
1426,08/24/15 22:00:00,0.0344,17.891,18.937,70.800
1427,08/24/15 23:00:00,0.0344,17.796,17.272,75.600
1428,08/25/15 00:00:00,0.0344,17.653,16.892,80.000
1429,08/25/15 01:00:00,0.0344,17.558,16.820,82.400
1430,08/25/15 02:00:00,0.0344,17.463,16.415,79.600
1431,08/25/15 03:00:00,0.0344,17.368,16.010,79.300
1432,08/25/15 04:00:00,0.0344,17.272,15.724,79.900
1433,08/25/15 05:00:00,0.0344,17.153,15.247,79.400
1434,08/25/15 06:00:00,0.0344,17.034,14.984,79.500
1435,08/25/15 07:00:00,0.0344,16.915,14.960,80.200
1436,08/25/15 08:00:00,0.0344,16.820,15.270,80.500
1437,08/25/15 09:00:00,0.0344,16.749,16.201,78.100
1438,08/25/15 10:00:00,0.0337,16.725,17.391,75.100
1439,08/25/15 11:00:00,0.0337,16.749,18.247,69.700
1440,08/25/15 12:00:00,0.0330,16.773,18.557,65.500
1441,08/25/15 13:00:00,0.0322,16.820,18.818,63.200
1442,08/25/15 14:00:00,0.0315,16.820,19.341,63.100
1443,08/25/15 15:00:00,0.0315,16.844,18.794,65.600
1444,08/25/15 16:00:00,0.0308,16.844,18.913,66.900
1445,08/25/15 17:00:00,0.0308,16.844,18.533,68.100
1446,08/25/15 18:00:00,0.0301,16.820,17.938,69.400
1447,08/25/15 19:00:00,0.0301,16.796,17.106,72.900
1448,08/25/15 20:00:00,0.0301,16.773,17.653,75.100
1449,08/25/15 21:00:00,0.0301,16.749,16.820,71.600
1450,08/25/15 22:00:00,0.0301,16.677,16.320,74.600
1451,08/25/15 23:00:00,0.0301,16.606,16.225,76.900
1452,08/26/15 00:00:00,0.0301,16.558,15.843,79.300
1453,08/26/15 01:00:00,0.0301,16.511,15.772,81.000
1454,08/26/15 02:00:00,0.0301,16.463,15.485,82.500
1455,08/26/15 03:00:00,0.0301,16.439,15.151,84.700
1456,08/26/15 04:00:00,0.0301,16.392,15.342,85.700
1457,08/26/15 05:00:00,0.0301,16.344,15.366,85.800
1458,08/26/15 06:00:00,0.0301,16.320,15.127,86.500
1459,08/26/15 07:00:00,0.0301,16.272,15.247,87.200
1460,08/26/15 08:00:00,0.0301,16.249,15.652,86.300
1461,08/26/15 09:00:00,0.0301,16.225,16.558,82.500
1462,08/26/15 10:00:00,0.0301,16.225,17.677,78.600
1463,08/26/15 11:00:00,0.0293,16.249,18.366,76.800
1464,08/26/15 12:00:00,0.0293,16.296,18.295,74.300
1465,08/26/15 13:00:00,0.0286,16.344,18.652,74.300
1466,08/26/15 14:00:00,0.0286,16.415,18.889,74.200
1467,08/26/15 15:00:00,0.0286,16.487,18.985,76.700
1468,08/26/15 16:00:00,0.0286,16.534,18.866,73.800
1469,08/26/15 17:00:00,0.0279,16.534,18.557,72.700
1470,08/26/15 18:00:00,0.0279,16.534,17.748,73.000
1471,08/26/15 19:00:00,0.0279,16.511,16.915,77.200
1472,08/26/15 20:00:00,0.0279,16.439,16.630,77.000
1473,08/26/15 21:00:00,0.0279,16.368,16.153,77.300
1474,08/26/15 22:00:00,0.0279,16.296,15.867,78.400
1475,08/26/15 23:00:00,0.0279,16.225,15.652,79.000
1476,08/27/15 00:00:00,0.0279,16.153,15.605,80.600
1477,08/27/15 01:00:00,0.0279,16.106,15.247,82.200
1478,08/27/15 02:00:00,0.0279,16.058,14.697,83.900
1479,08/27/15 03:00:00,0.0279,15.986,13.377,87.100
1480,08/27/15 04:00:00,0.0279,15.939,14.361,89.300
1481,08/27/15 05:00:00,0.0279,15.867,14.433,86.800
1482,08/27/15 06:00:00,0.0279,15.796,14.170,86.700
1483,08/27/15 07:00:00,0.0279,15.748,14.697,88.200
1484,08/27/15 08:00:00,0.0279,15.724,15.581,85.800
1485,08/27/15 09:00:00,0.0279,15.748,16.582,84.100
1486,08/27/15 10:00:00,0.0272,15.819,17.320,79.700
1487,08/27/15 11:00:00,0.0272,15.867,17.748,74.700
1488,08/27/15 12:00:00,0.0272,15.915,17.796,72.700
1489,08/27/15 13:00:00,0.0264,15.986,18.319,72.000
1490,08/27/15 14:00:00,0.0264,16.034,17.843,74.600
1491,08/27/15 15:00:00,0.0264,16.106,18.366,75.800
1492,08/27/15 16:00:00,0.0257,16.153,18.414,75.100
1493,08/27/15 17:00:00,0.0257,16.225,18.414,75.500
1494,08/27/15 18:00:00,0.0257,16.272,17.986,76.700
1495,08/27/15 19:00:00,0.0257,16.296,17.510,78.800
1496,08/27/15 20:00:00,0.0257,16.296,16.939,77.600
1497,08/27/15 21:00:00,0.0257,16.296,16.320,80.500
1498,08/27/15 22:00:00,0.0257,16.249,14.984,83.600
1499,08/27/15 23:00:00,0.0250,16.177,14.050,87.300
1500,08/28/15 00:00:00,0.0250,16.058,14.050,89.500
1501,08/28/15 01:00:00,0.0257,15.986,13.690,89.400
1502,08/28/15 02:00:00,0.0257,15.891,13.064,89.400
1503,08/28/15 03:00:00,0.0250,15.796,12.292,90.000
1504,08/28/15 04:00:00,0.0250,15.652,11.929,90.700
1505,08/28/15 05:00:00,0.0257,15.533,11.029,91.300
1506,08/28/15 06:00:00,0.0257,15.390,11.029,92.200
1507,08/28/15 07:00:00,0.0250,15.270,11.856,91.600
1508,08/28/15 08:00:00,0.0257,15.175,13.978,89.700
1509,08/28/15 09:00:00,0.0250,15.175,16.368,85.400
1510,08/28/15 10:00:00,0.0257,15.294,18.105,78.200
1511,08/28/15 11:00:00,0.0250,15.461,18.889,73.400
1512,08/28/15 12:00:00,0.0250,15.652,20.055,71.300
1513,08/28/15 13:00:00,0.0243,15.867,20.746,70.200
1514,08/28/15 14:00:00,0.0243,16.058,21.533,67.200
1515,08/28/15 15:00:00,0.0235,16.249,21.987,65.400
1516,08/28/15 16:00:00,0.0235,16.392,21.987,64.700
1517,08/28/15 17:00:00,0.0235,16.487,21.199,66.200
1518,08/28/15 18:00:00,0.0228,16.534,20.174,70.900
1519,08/28/15 19:00:00,0.0228,16.582,18.509,79.200
1520,08/28/15 20:00:00,0.0228,16.582,17.368,84.200
1521,08/28/15 21:00:00,0.0228,16.534,16.820,86.900
1522,08/28/15 22:00:00,0.0228,16.487,16.344,89.300
1523,08/28/15 23:00:00,0.0228,16.439,15.605,90.600
1524,08/29/15 00:00:00,0.0235,16.368,15.175,91.900
1525,08/29/15 01:00:00,0.0228,16.296,15.366,92.200
1526,08/29/15 02:00:00,0.0228,16.225,14.888,92.200
1527,08/29/15 03:00:00,0.0228,16.153,14.816,92.900
1528,08/29/15 04:00:00,0.0228,16.082,14.745,93.500
1529,08/29/15 05:00:00,0.0228,16.034,14.792,93.700
1530,08/29/15 06:00:00,0.0228,15.986,14.697,93.600
1531,08/29/15 07:00:00,0.0228,15.939,15.294,93.600
1532,08/29/15 08:00:00,0.0228,15.939,16.415,93.500
1533,08/29/15 09:00:00,0.0228,15.986,18.319,91.600
1534,08/29/15 10:00:00,0.0235,16.082,19.746,87.800
1535,08/29/15 11:00:00,0.0228,16.249,21.413,84.000
1536,08/29/15 12:00:00,0.0228,16.415,22.441,80.000
1537,08/29/15 13:00:00,0.0228,16.630,23.497,76.700
1538,08/29/15 14:00:00,0.0221,16.844,23.761,74.100
1539,08/29/15 15:00:00,0.0221,17.034,23.088,73.600
1540,08/29/15 16:00:00,0.0221,17.177,21.628,79.100
1541,08/29/15 17:00:00,0.0221,17.249,20.913,80.700
1542,08/29/15 18:00:00,0.0221,17.249,20.341,82.500
1543,08/29/15 19:00:00,0.0221,17.249,19.865,83.300
1544,08/29/15 20:00:00,0.0221,17.249,19.294,83.200
1545,08/29/15 21:00:00,0.0221,17.225,19.080,83.800
1546,08/29/15 22:00:00,0.0221,17.177,19.008,83.900
1547,08/29/15 23:00:00,0.0221,17.153,18.794,84.500
1548,08/30/15 00:00:00,0.0221,17.130,18.652,85.200
1549,08/30/15 01:00:00,0.0221,17.106,18.509,87.000
1550,08/30/15 02:00:00,0.0221,17.082,18.818,85.600
1551,08/30/15 03:00:00,0.0221,17.082,18.438,87.000
1552,08/30/15 04:00:00,0.0221,17.058,18.105,88.100
1553,08/30/15 05:00:00,0.0221,17.034,17.653,92.500
1554,08/30/15 06:00:00,0.0221,17.011,17.819,94.200
1555,08/30/15 07:00:00,0.0221,16.987,17.915,94.900
1556,08/30/15 08:00:00,0.0221,16.987,18.438,95.600
1557,08/30/15 09:00:00,0.0221,17.011,19.222,95.800
1558,08/30/15 10:00:00,0.0221,17.082,20.484,92.400
1559,08/30/15 11:00:00,0.0221,17.177,22.944,84.600
1560,08/30/15 12:00:00,0.0243,17.368,23.954,78.700
1561,08/30/15 13:00:00,0.0235,17.558,24.195,75.700
1562,08/30/15 14:00:00,0.0235,17.724,24.992,72.700
1563,08/30/15 15:00:00,0.0235,17.867,24.823,72.700
1564,08/30/15 16:00:00,0.0228,17.986,23.617,74.600
1565,08/30/15 17:00:00,0.0228,18.057,23.040,77.400
1566,08/30/15 18:00:00,0.0228,18.105,22.585,78.800
1567,08/30/15 19:00:00,0.0228,18.129,21.604,80.700
1568,08/30/15 20:00:00,0.0228,18.105,20.960,84.400
1569,08/30/15 21:00:00,0.0228,18.081,20.507,88.400
1570,08/30/15 22:00:00,0.0228,18.057,20.031,90.400
1571,08/30/15 23:00:00,0.0228,18.033,21.700,90.500
1572,08/31/15 00:00:00,0.0235,18.033,20.936,89.100
1573,08/31/15 01:00:00,0.0228,18.033,19.508,91.300
1574,08/31/15 02:00:00,0.0228,18.010,18.842,93.700
1575,08/31/15 03:00:00,0.0228,17.938,18.675,94.500
1576,08/31/15 04:00:00,0.0228,17.891,18.747,95.100
1577,08/31/15 05:00:00,0.0228,17.843,18.438,95.400
1578,08/31/15 06:00:00,0.0228,17.796,18.414,95.800
1579,08/31/15 07:00:00,0.0228,17.748,19.008,96.200
1580,08/31/15 08:00:00,0.0235,17.724,20.222,95.600
1581,08/31/15 09:00:00,0.0228,17.772,22.034,91.700
1582,08/31/15 10:00:00,0.0235,17.891,23.160,86.200
1583,08/31/15 11:00:00,0.0228,18.057,24.605,80.900
1584,08/31/15 12:00:00,0.0228,18.224,25.866,75.400
1585,08/31/15 13:00:00,0.0221,18.438,26.769,70.300
1586,08/31/15 14:00:00,0.0221,18.604,27.456,67.300
