"Plot Title: field"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 2252215, SEN S/N: 2226787)","Water Content, m³/m³ (LGR S/N: 2252215, SEN S/N: 2241185)","Temp, °C (LGR S/N: 2252215, SEN S/N: 10785045)","RH, % (LGR S/N: 2252215, SEN S/N: 10785045)"
799,09/25/17 09:00:00  PM,20.126,0.0090,15.986,97.200
800,09/25/17 10:00:00  PM,19.770,0.0097,15.772,98.400
801,09/25/17 11:00:00  PM,19.460,0.0097,15.629,99.100
802,09/26/17 12:00:00  AM,19.175,0.0097,16.320,99.600
803,09/26/17 01:00:00  AM,18.961,0.0097,15.748,99.900
804,09/26/17 02:00:00  AM,18.771,0.0097,15.270,100.000
805,09/26/17 03:00:00  AM,18.604,0.0097,16.106,100.000
806,09/26/17 04:00:00  AM,18.438,0.0097,15.796,100.000
807,09/26/17 05:00:00  AM,18.319,0.0097,14.697,100.000
808,09/26/17 06:00:00  AM,18.200,0.0097,13.858,100.000
809,09/26/17 07:00:00  AM,18.033,0.0105,13.497,100.000
810,09/26/17 08:00:00  AM,17.867,0.0105,15.915,100.000
811,09/26/17 09:00:00  AM,17.796,0.0105,20.722,100.000
812,09/26/17 10:00:00  AM,17.938,0.0097,23.593,100.000
813,09/26/17 11:00:00  AM,18.319,0.0105,42.624,60.700
814,09/26/17 12:00:00  PM,18.961,0.0105,44.565,39.300
815,09/26/17 01:00:00  PM,19.698,0.0105,39.205,34.800
816,09/26/17 02:00:00  PM,20.412,0.0105,31.944,52.500
817,09/26/17 03:00:00  PM,20.865,0.0097,37.645,58.000
818,09/26/17 04:00:00  PM,21.103,0.0097,34.783,43.500
819,09/26/17 05:00:00  PM,21.270,0.0083,26.451,63.500
820,09/26/17 06:00:00  PM,21.270,0.0083,23.905,76.400
821,09/26/17 07:00:00  PM,21.127,0.0076,19.722,87.200
822,09/26/17 08:00:00  PM,20.865,0.0076,18.366,94.600
823,09/26/17 09:00:00  PM,20.507,0.0076,17.796,96.900
824,09/26/17 10:00:00  PM,20.174,0.0076,16.511,98.000
825,09/26/17 11:00:00  PM,19.841,0.0076,16.177,99.000
826,09/27/17 12:00:00  AM,19.555,0.0068,15.438,99.500
827,09/27/17 01:00:00  AM,19.270,0.0076,14.864,99.900
828,09/27/17 02:00:00  AM,19.008,0.0068,14.314,100.000
829,09/27/17 03:00:00  AM,18.747,0.0076,13.449,100.000
830,09/27/17 04:00:00  AM,18.509,0.0076,12.871,100.000
831,09/27/17 05:00:00  AM,18.271,0.0076,12.630,100.000
832,09/27/17 06:00:00  AM,18.057,0.0076,12.558,100.000
833,09/27/17 07:00:00  AM,17.843,0.0083,12.606,100.000
834,09/27/17 08:00:00  AM,17.701,0.0083,16.129,100.000
835,09/27/17 09:00:00  AM,17.653,0.0083,21.246,100.000
836,09/27/17 10:00:00  AM,17.915,0.0083,28.171,91.300
837,09/27/17 11:00:00  AM,18.414,0.0090,33.339,48.500
838,09/27/17 12:00:00  PM,19.032,0.0090,41.825,35.500
839,09/27/17 01:00:00  PM,19.698,0.0083,32.433,34.300
840,09/27/17 02:00:00  PM,20.269,0.0076,30.066,48.400
841,09/27/17 03:00:00  PM,20.579,0.0076,25.720,63.100
842,09/27/17 04:00:00  PM,20.627,0.0068,26.916,64.700
843,09/27/17 05:00:00  PM,20.555,0.0068,23.737,60.100
844,09/27/17 06:00:00  PM,20.365,0.0061,19.127,68.000
845,09/27/17 07:00:00  PM,20.007,0.0054,16.701,71.100
846,09/27/17 08:00:00  PM,19.555,0.0046,15.772,76.900
847,09/27/17 09:00:00  PM,19.103,0.0046,13.762,78.100
848,09/27/17 10:00:00  PM,18.675,0.0046,11.904,84.900
849,09/27/17 11:00:00  PM,18.247,0.0046,10.785,93.000
850,09/28/17 12:00:00  AM,17.843,0.0046,10.418,94.400
851,09/28/17 01:00:00  AM,17.486,0.0046,12.389,90.900
852,09/28/17 02:00:00  AM,17.201,0.0046,10.590,85.600
853,09/28/17 03:00:00  AM,16.892,0.0039,8.519,91.800
854,09/28/17 04:00:00  AM,16.582,0.0039,5.770,96.800
855,09/28/17 05:00:00  AM,16.249,0.0046,9.534,98.300
856,09/28/17 06:00:00  AM,15.986,0.0039,9.435,93.600
857,09/28/17 07:00:00  AM,15.772,0.0046,10.907,90.800
858,09/28/17 08:00:00  AM,15.652,0.0046,8.792,87.800
859,09/28/17 09:00:00  AM,15.533,0.0046,14.960,83.400
860,09/28/17 10:00:00  AM,15.533,0.0046,15.772,72.500
861,09/28/17 11:00:00  AM,15.652,0.0054,19.341,67.000
862,09/28/17 12:00:00  PM,15.819,0.0046,17.272,55.800
863,09/28/17 01:00:00  PM,16.010,0.0046,18.438,53.700
864,09/28/17 02:00:00  PM,16.225,0.0046,22.800,50.100
865,09/28/17 03:00:00  PM,16.392,0.0046,23.184,48.100
866,09/28/17 04:00:00  PM,16.534,0.0046,20.460,29.700
867,09/28/17 05:00:00  PM,16.654,0.0039,16.296,50.900
868,09/28/17 06:00:00  PM,16.582,0.0039,13.185,60.400
869,09/28/17 07:00:00  PM,16.415,0.0032,14.026,61.700
870,09/28/17 08:00:00  PM,16.177,0.0032,10.247,77.600
871,09/28/17 09:00:00  PM,15.891,0.0025,5.179,84.100
872,09/28/17 10:00:00  PM,15.533,0.0032,2.557,94.500
873,09/28/17 11:00:00  PM,15.079,0.0025,1.724,97.400
874,09/29/17 12:00:00  AM,14.649,0.0032,1.262,98.600
875,09/29/17 01:00:00  AM,14.218,0.0032,1.126,99.400
876,09/29/17 02:00:00  AM,13.834,0.0032,0.715,99.800
877,09/29/17 03:00:00  AM,13.522,0.0039,0.852,100.000
878,09/29/17 04:00:00  AM,13.209,0.0039,2.717,100.000
879,09/29/17 05:00:00  AM,12.968,0.0046,2.396,100.000
880,09/29/17 06:00:00  AM,12.775,0.0046,5.565,100.000
881,09/29/17 07:00:00  AM,12.678,0.0039,1.940,99.900
882,09/29/17 08:00:00  AM,12.678,0.0046,9.015,100.000
883,09/29/17 09:00:00  AM,12.751,0.0046,11.516,100.000
884,09/29/17 10:00:00  AM,12.944,0.0105,13.594,100.000
885,09/29/17 11:00:00  AM,13.257,0.0068,12.751,99.800
886,09/29/17 12:00:00  PM,13.546,-0.0012,13.930,100.000
887,09/29/17 01:00:00  PM,13.858,0.0097,19.294,98.000
888,09/29/17 02:00:00  PM,14.337,0.0083,21.270,97.000
889,09/29/17 03:00:00  PM,14.745,0.0097,20.722,97.400
890,09/29/17 04:00:00  PM,15.008,0.0083,18.652,95.700
891,09/29/17 05:00:00  PM,15.151,0.0068,14.481,90.600
892,09/29/17 06:00:00  PM,15.055,0.0061,12.316,88.200
893,09/29/17 07:00:00  PM,14.864,0.0046,11.102,87.700
894,09/29/17 08:00:00  PM,14.577,0.0046,10.810,88.900
895,09/29/17 09:00:00  PM,14.337,0.0061,9.361,91.700
896,09/29/17 10:00:00  PM,14.074,0.0083,8.717,99.600
897,09/29/17 11:00:00  PM,13.858,0.0119,8.270,100.000
898,09/30/17 12:00:00  AM,13.642,0.0105,6.965,100.000
899,09/30/17 01:00:00  AM,13.425,0.0076,5.745,100.000
900,09/30/17 02:00:00  AM,13.209,0.0068,7.192,100.000
901,09/30/17 03:00:00  AM,13.040,0.0061,6.940,100.000
902,09/30/17 04:00:00  AM,12.896,0.0061,7.368,100.000
903,09/30/17 05:00:00  AM,12.799,0.0054,5.076,100.000
904,09/30/17 06:00:00  AM,12.654,0.0054,3.459,100.000
905,09/30/17 07:00:00  AM,12.437,0.0046,2.770,100.000
906,09/30/17 08:00:00  AM,12.219,0.0054,4.141,100.000
907,09/30/17 09:00:00  AM,12.050,0.0054,6.230,100.000
908,09/30/17 10:00:00  AM,12.001,0.0054,11.029,100.000
909,09/30/17 11:00:00  AM,12.098,0.0061,21.127,75.200
910,09/30/17 12:00:00  PM,12.413,0.0054,23.905,44.600
911,09/30/17 01:00:00  PM,12.920,0.0054,13.714,37.200
912,09/30/17 02:00:00  PM,13.353,0.0046,11.224,57.800
913,09/30/17 03:00:00  PM,13.473,0.0046,17.415,56.800
914,09/30/17 04:00:00  PM,13.522,0.0054,12.992,42.300
915,09/30/17 05:00:00  PM,13.594,0.0039,9.805,63.400
916,09/30/17 06:00:00  PM,13.522,0.0039,5.539,77.200
917,09/30/17 07:00:00  PM,13.329,0.0039,2.047,93.400
918,09/30/17 08:00:00  PM,13.016,0.0032,0.273,97.300
919,09/30/17 09:00:00  PM,12.630,0.0039,-0.535,98.800
920,09/30/17 10:00:00  PM,12.195,0.0039,0.163,99.700
921,09/30/17 11:00:00  PM,11.856,0.0039,-1.157,99.900
922,10/01/17 12:00:00  AM,11.540,0.0039,-1.242,100.000
923,10/01/17 01:00:00  AM,11.248,0.0046,-1.470,100.000
924,10/01/17 02:00:00  AM,10.980,0.0046,-1.699,100.000
925,10/01/17 03:00:00  AM,10.736,0.0046,-2.305,100.000
926,10/01/17 04:00:00  AM,10.516,0.0046,-2.625,100.000
927,10/01/17 05:00:00  AM,10.296,0.0046,-2.712,100.000
928,10/01/17 06:00:00  AM,10.100,0.0046,-2.859,100.000
929,10/01/17 07:00:00  AM,9.903,0.0054,-3.271,100.000
930,10/01/17 08:00:00  AM,9.731,0.0054,-2.044,100.000
931,10/01/17 09:00:00  AM,9.608,0.0061,3.485,100.000
932,10/01/17 10:00:00  AM,9.682,0.0061,9.903,100.000
933,10/01/17 11:00:00  AM,10.051,0.0061,30.469,70.900
934,10/01/17 12:00:00  PM,10.687,0.0061,32.898,33.600
935,10/01/17 01:00:00  PM,11.467,0.0054,19.318,32.000
936,10/01/17 02:00:00  PM,12.147,0.0046,14.290,60.100
937,10/01/17 03:00:00  PM,12.485,0.0046,17.415,57.100
938,10/01/17 04:00:00  PM,12.727,0.0046,15.533,44.300
939,10/01/17 05:00:00  PM,12.944,0.0039,13.161,64.800
940,10/01/17 06:00:00  PM,13.040,0.0039,7.519,79.800
941,10/01/17 07:00:00  PM,12.944,0.0032,3.301,93.200
942,10/01/17 08:00:00  PM,12.678,0.0039,1.751,97.300
943,10/01/17 09:00:00  PM,12.340,0.0039,1.044,98.700
944,10/01/17 10:00:00  PM,11.977,0.0046,0.742,99.400
945,10/01/17 11:00:00  PM,11.637,0.0054,0.246,99.900
946,10/02/17 12:00:00  AM,11.346,0.0054,-0.451,100.000
947,10/02/17 01:00:00  AM,11.053,0.0061,-0.789,100.000
948,10/02/17 02:00:00  AM,10.761,0.0068,-1.327,100.000
949,10/02/17 03:00:00  AM,10.516,0.0083,-1.498,100.000
950,10/02/17 04:00:00  AM,10.271,0.0090,-1.157,100.000
951,10/02/17 05:00:00  AM,10.051,0.0097,-1.157,100.000
952,10/02/17 06:00:00  AM,9.879,0.0097,-0.845,100.000
953,10/02/17 07:00:00  AM,9.756,0.0090,-1.157,100.000
954,10/02/17 08:00:00  AM,9.632,0.0097,-0.004,100.000
955,10/02/17 09:00:00  AM,9.608,0.0090,7.318,100.000
956,10/02/17 10:00:00  AM,9.780,0.0068,13.834,100.000
957,10/02/17 11:00:00  AM,10.271,0.0054,29.540,68.800
958,10/02/17 12:00:00  PM,10.980,0.0054,33.548,35.700
959,10/02/17 01:00:00  PM,11.807,0.0054,20.126,32.300
960,10/02/17 02:00:00  PM,12.485,0.0046,15.796,62.200
961,10/02/17 03:00:00  PM,12.871,0.0046,17.653,65.000
962,10/02/17 04:00:00  PM,13.112,0.0046,16.463,51.200
963,10/02/17 05:00:00  PM,13.305,0.0039,14.792,72.200
964,10/02/17 06:00:00  PM,13.353,0.0039,12.751,80.600
965,10/02/17 07:00:00  PM,13.353,0.0039,7.845,90.000
966,10/02/17 08:00:00  PM,13.185,0.0039,3.827,96.400
967,10/02/17 09:00:00  PM,12.871,0.0046,3.168,98.600
968,10/02/17 10:00:00  PM,12.534,0.0046,2.930,99.500
969,10/02/17 11:00:00  PM,12.219,0.0054,2.610,99.900
970,10/03/17 12:00:00  AM,11.929,0.0054,2.209,100.000
971,10/03/17 01:00:00  AM,11.662,0.0061,1.670,100.000
972,10/03/17 02:00:00  AM,11.394,0.0068,1.317,100.000
973,10/03/17 03:00:00  AM,11.175,0.0076,1.126,100.000
974,10/03/17 04:00:00  AM,10.956,0.0083,0.605,100.000
975,10/03/17 05:00:00  AM,10.761,0.0090,1.017,100.000
976,10/03/17 06:00:00  AM,10.565,0.0083,0.412,100.000
977,10/03/17 07:00:00  AM,10.394,0.0083,0.024,100.000
978,10/03/17 08:00:00  AM,10.222,0.0068,2.477,100.000
979,10/03/17 09:00:00  AM,10.149,0.0076,8.369,100.000
980,10/03/17 10:00:00  AM,10.296,0.0076,16.058,100.000
981,10/03/17 11:00:00  AM,10.736,0.0061,33.417,69.000
982,10/03/17 12:00:00  PM,11.467,0.0061,37.783,33.700
983,10/03/17 01:00:00  PM,12.364,0.0061,25.866,30.900
984,10/03/17 02:00:00  PM,13.161,0.0054,21.223,59.000
985,10/03/17 03:00:00  PM,13.690,0.0054,22.513,62.100
986,10/03/17 04:00:00  PM,14.074,0.0046,19.341,48.700
987,10/03/17 05:00:00  PM,14.337,0.0046,18.033,72.300
988,10/03/17 06:00:00  PM,14.457,0.0054,13.473,81.100
989,10/03/17 07:00:00  PM,14.409,0.0046,11.492,91.100
990,10/03/17 08:00:00  PM,14.242,0.0039,10.614,93.900
991,10/03/17 09:00:00  PM,14.026,0.0032,9.558,96.000
992,10/03/17 10:00:00  PM,13.786,0.0039,8.990,97.300
993,10/03/17 11:00:00  PM,13.570,0.0039,9.854,98.300
994,10/04/17 12:00:00  AM,13.401,0.0046,15.270,98.800
995,10/04/17 01:00:00  AM,13.377,0.0039,14.218,95.300
996,10/04/17 02:00:00  AM,13.425,0.0046,14.409,88.500
997,10/04/17 03:00:00  AM,13.522,0.0039,12.268,92.800
998,10/04/17 04:00:00  AM,13.546,0.0039,13.473,96.000
999,10/04/17 05:00:00  AM,13.570,0.0039,15.318,94.900
1000,10/04/17 06:00:00  AM,13.642,0.0046,16.987,92.400
1001,10/04/17 07:00:00  AM,13.786,0.0046,17.677,90.900
1002,10/04/17 08:00:00  AM,13.954,0.0046,16.415,90.300
1003,10/04/17 09:00:00  AM,14.122,0.0054,21.390,90.700
1004,10/04/17 10:00:00  AM,14.385,0.0054,24.895,78.900
1005,10/04/17 11:00:00  AM,14.840,0.0061,39.573,66.700
1006,10/04/17 12:00:00  PM,15.438,0.0068,42.208,36.000
1007,10/04/17 01:00:00  PM,16.129,0.0555,21.175,78.800
1008,10/04/17 02:00:00  PM,16.582,0.0439,23.256,100.000
1009,10/04/17 03:00:00  PM,16.892,0.0468,26.036,99.200
1010,10/04/17 04:00:00  PM,17.177,0.0453,25.671,98.500
1011,10/04/17 05:00:00  PM,17.439,0.0439,23.954,100.000
1012,10/04/17 06:00:00  PM,17.605,0.0431,23.328,100.000
1013,10/04/17 07:00:00  PM,17.629,0.0729,17.796,100.000
1014,10/04/17 08:00:00  PM,17.534,0.0700,17.249,100.000
1015,10/04/17 09:00:00  PM,17.272,0.0700,14.768,100.000
1016,10/04/17 10:00:00  PM,16.915,0.0729,12.606,100.000
1017,10/04/17 11:00:00  PM,16.511,0.0729,8.419,100.000
1018,10/05/17 12:00:00  AM,16.034,0.0729,5.872,100.000
1019,10/05/17 01:00:00  AM,15.533,0.0722,4.895,100.000
1020,10/05/17 02:00:00  AM,14.984,0.0722,4.168,100.000
1021,10/05/17 03:00:00  AM,14.457,0.0715,3.775,100.000
1022,10/05/17 04:00:00  AM,14.002,0.0686,3.274,100.000
1023,10/05/17 05:00:00  AM,13.570,0.0671,2.690,100.000
1024,10/05/17 06:00:00  AM,13.185,0.0649,2.423,100.000
1025,10/05/17 07:00:00  AM,12.847,0.0664,2.343,100.000
1026,10/05/17 08:00:00  AM,12.582,0.0664,3.958,100.000
1027,10/05/17 09:00:00  AM,12.389,0.0671,12.727,99.700
1028,10/05/17 10:00:00  AM,12.437,0.0722,15.915,95.900
1029,10/05/17 11:00:00  AM,12.751,0.0722,28.965,95.000
1030,10/05/17 12:00:00  PM,13.233,0.0707,26.549,94.100
1031,10/05/17 01:00:00  PM,13.858,0.0693,21.175,82.300
1032,10/05/17 02:00:00  PM,14.385,0.0678,17.463,75.700
1033,10/05/17 03:00:00  PM,14.649,0.0671,20.174,70.600
1034,10/05/17 04:00:00  PM,14.840,0.0657,16.701,52.400
1035,10/05/17 05:00:00  PM,14.984,0.0649,14.864,70.000
1036,10/05/17 06:00:00  PM,14.984,0.0642,13.401,78.600
1037,10/05/17 07:00:00  PM,14.936,0.0642,12.751,87.200
1038,10/05/17 08:00:00  PM,14.816,0.0635,11.807,91.100
1039,10/05/17 09:00:00  PM,14.673,0.0635,10.932,94.800
1040,10/05/17 10:00:00  PM,14.529,0.0635,13.522,96.400
1041,10/05/17 11:00:00  PM,14.409,0.0635,11.662,96.600
1042,10/06/17 12:00:00  AM,14.266,0.0635,12.582,98.100
1043,10/06/17 01:00:00  AM,14.170,0.0635,13.064,98.200
1044,10/06/17 02:00:00  AM,14.122,0.0635,12.968,98.700
1045,10/06/17 03:00:00  AM,14.098,0.0642,12.654,99.700
1046,10/06/17 04:00:00  AM,14.074,0.0642,12.098,100.000
1047,10/06/17 05:00:00  AM,14.026,0.0649,12.823,100.000
1048,10/06/17 06:00:00  AM,14.002,0.0649,11.734,100.000
1049,10/06/17 07:00:00  AM,13.954,0.0649,12.025,100.000
1050,10/06/17 08:00:00  AM,13.906,0.0649,13.088,100.000
1051,10/06/17 09:00:00  AM,13.906,0.0649,15.485,100.000
1052,10/06/17 10:00:00  AM,13.978,0.0635,17.724,100.000
1053,10/06/17 11:00:00  AM,14.194,0.0628,18.794,99.100
1054,10/06/17 12:00:00  PM,14.505,0.0613,20.841,88.200
1055,10/06/17 01:00:00  PM,14.816,0.0606,24.944,72.400
1056,10/06/17 02:00:00  PM,15.223,0.0584,23.256,62.100
1057,10/06/17 03:00:00  PM,15.581,0.0569,20.365,69.900
1058,10/06/17 04:00:00  PM,15.796,0.0555,21.915,70.000
1059,10/06/17 05:00:00  PM,15.891,0.0548,19.817,75.300
1060,10/06/17 06:00:00  PM,15.939,0.0548,17.439,80.800
1061,10/06/17 07:00:00  PM,15.891,0.0540,15.986,90.000
1062,10/06/17 08:00:00  PM,15.772,0.0540,15.867,93.300
1063,10/06/17 09:00:00  PM,15.652,0.0540,15.819,94.900
1064,10/06/17 10:00:00  PM,15.557,0.0540,15.819,95.700
1065,10/06/17 11:00:00  PM,15.485,0.0540,16.106,96.500
1066,10/07/17 12:00:00  AM,15.438,0.0548,16.272,98.900
1067,10/07/17 01:00:00  AM,15.414,0.0548,16.415,99.900
1068,10/07/17 02:00:00  AM,15.438,0.0555,16.511,100.000
1069,10/07/17 03:00:00  AM,15.461,0.0555,16.677,100.000
1070,10/07/17 04:00:00  AM,15.485,0.0562,16.868,100.000
1071,10/07/17 05:00:00  AM,15.509,0.0548,17.272,100.000
1072,10/07/17 06:00:00  AM,15.557,0.0540,17.153,100.000
1073,10/07/17 07:00:00  AM,15.605,0.0519,16.368,100.000
1074,10/07/17 08:00:00  AM,15.605,0.0519,16.201,100.000
1075,10/07/17 09:00:00  AM,15.652,0.0511,18.889,100.000
1076,10/07/17 10:00:00  AM,15.748,0.0519,20.412,100.000
1077,10/07/17 11:00:00  AM,15.939,0.0555,22.585,100.000
1078,10/07/17 12:00:00  PM,16.201,0.0562,20.436,100.000
1079,10/07/17 01:00:00  PM,16.487,0.0555,24.050,100.000
1080,10/07/17 02:00:00  PM,16.796,0.0540,22.657,99.600
1081,10/07/17 03:00:00  PM,17.106,0.0533,26.402,99.600
1082,10/07/17 04:00:00  PM,17.439,0.0519,24.919,96.400
1083,10/07/17 05:00:00  PM,17.724,0.0504,23.208,90.500
1084,10/07/17 06:00:00  PM,17.867,0.0490,21.318,84.100
1085,10/07/17 07:00:00  PM,17.891,0.0490,16.511,90.200
1086,10/07/17 08:00:00  PM,17.724,0.0475,15.748,97.400
1087,10/07/17 09:00:00  PM,17.463,0.0475,14.745,99.300
1088,10/07/17 10:00:00  PM,17.201,0.0475,16.296,100.000
1089,10/07/17 11:00:00  PM,16.987,0.0482,17.582,100.000
1090,10/08/17 12:00:00  AM,16.915,0.0482,18.414,100.000
1091,10/08/17 01:00:00  AM,16.892,0.0519,18.699,97.600
1092,10/08/17 02:00:00  AM,16.939,0.0519,18.438,100.000
1093,10/08/17 03:00:00  AM,16.963,0.0519,17.510,100.000
1094,10/08/17 04:00:00  AM,16.963,0.0511,18.985,100.000
1095,10/08/17 05:00:00  AM,16.963,0.0540,15.366,100.000
1096,10/08/17 06:00:00  AM,16.892,0.0540,15.342,100.000
1097,10/08/17 07:00:00  AM,16.725,0.0540,15.581,100.000
1098,10/08/17 08:00:00  AM,16.582,0.0533,15.772,100.000
1099,10/08/17 09:00:00  AM,16.463,0.0533,17.225,100.000
1100,10/08/17 10:00:00  AM,16.439,0.0533,20.150,100.000
1101,10/08/17 11:00:00  AM,16.558,0.0526,20.531,100.000
1102,10/08/17 12:00:00  PM,16.725,0.0526,31.791,99.500
1103,10/08/17 01:00:00  PM,16.987,0.0519,20.984,94.800
1104,10/08/17 02:00:00  PM,17.249,0.0519,18.771,99.000
1105,10/08/17 03:00:00  PM,17.344,0.0511,25.089,98.400
1106,10/08/17 04:00:00  PM,17.391,0.0504,20.936,70.700
1107,10/08/17 05:00:00  PM,17.486,0.0497,20.698,80.300
1108,10/08/17 06:00:00  PM,17.558,0.0490,17.677,87.900
1109,10/08/17 07:00:00  PM,17.510,0.0490,13.930,94.200
1110,10/08/17 08:00:00  PM,17.296,0.0490,12.944,98.200
1111,10/08/17 09:00:00  PM,16.987,0.0497,12.606,99.400
1112,10/08/17 10:00:00  PM,16.677,0.0504,12.678,99.900
1113,10/08/17 11:00:00  PM,16.415,0.0511,12.606,100.000
1114,10/09/17 12:00:00  AM,16.201,0.0504,13.209,100.000
1115,10/09/17 01:00:00  AM,16.058,0.0497,13.522,100.000
1116,10/09/17 02:00:00  AM,15.939,0.0511,15.103,100.000
1117,10/09/17 03:00:00  AM,15.891,0.0490,15.652,100.000
1118,10/09/17 04:00:00  AM,15.891,0.0591,16.153,100.000
1119,10/09/17 05:00:00  AM,15.891,0.1448,14.697,100.000
1120,10/09/17 06:00:00  AM,15.867,0.1840,14.888,100.000
1121,10/09/17 07:00:00  AM,15.796,0.2124,15.151,100.000
1122,10/09/17 08:00:00  AM,15.772,0.2276,15.247,100.000
1123,10/09/17 09:00:00  AM,15.748,0.2189,17.058,100.000
1124,10/09/17 10:00:00  AM,15.796,0.2073,18.485,100.000
1125,10/09/17 11:00:00  AM,15.915,0.1942,24.243,100.000
1126,10/09/17 12:00:00  PM,16.129,0.1906,24.363,98.600
1127,10/09/17 01:00:00  PM,16.439,0.1855,25.647,98.900
1128,10/09/17 02:00:00  PM,16.773,0.1804,26.524,99.000
1129,10/09/17 03:00:00  PM,17.106,0.1761,26.353,99.400
1130,10/09/17 04:00:00  PM,17.415,0.1717,22.202,98.900
1131,10/09/17 05:00:00  PM,17.605,0.1688,19.222,99.700
1132,10/09/17 06:00:00  PM,17.582,0.1666,15.676,100.000
1133,10/09/17 07:00:00  PM,17.415,0.1652,12.678,100.000
1134,10/09/17 08:00:00  PM,17.130,0.1630,10.785,100.000
1135,10/09/17 09:00:00  PM,16.749,0.1623,10.026,100.000
1136,10/09/17 10:00:00  PM,16.392,0.1601,9.410,100.000
1137,10/09/17 11:00:00  PM,16.058,0.1594,9.089,100.000
1138,10/10/17 12:00:00  AM,15.772,0.1572,8.070,100.000
1139,10/10/17 01:00:00  AM,15.485,0.1550,6.914,100.000
1140,10/10/17 02:00:00  AM,15.199,0.1514,6.255,100.000
1141,10/10/17 03:00:00  AM,14.936,0.1499,6.204,100.000
1142,10/10/17 04:00:00  AM,14.673,0.1492,6.077,100.000
1143,10/10/17 05:00:00  AM,14.433,0.1485,6.077,100.000
1144,10/10/17 06:00:00  AM,14.218,0.1485,6.357,100.000
1145,10/10/17 07:00:00  AM,14.050,0.1485,6.026,100.000
1146,10/10/17 08:00:00  AM,13.882,0.1470,7.970,100.000
1147,10/10/17 09:00:00  AM,13.786,0.1477,12.509,100.000
1148,10/10/17 10:00:00  AM,13.858,0.1448,17.058,100.000
1149,10/10/17 11:00:00  AM,14.146,0.1499,30.571,97.400
1150,10/10/17 12:00:00  PM,14.625,0.1485,35.422,61.200
1151,10/10/17 01:00:00  PM,15.318,0.1463,25.744,49.400
1152,10/10/17 02:00:00  PM,15.986,0.1456,22.776,65.900
1153,10/10/17 03:00:00  PM,16.463,0.1441,24.944,71.600
1154,10/10/17 04:00:00  PM,16.677,0.1426,24.146,63.800
1155,10/10/17 05:00:00  PM,16.820,0.1419,20.507,75.100
1156,10/10/17 06:00:00  PM,16.915,0.1397,16.915,82.100
1157,10/10/17 07:00:00  PM,16.820,0.1383,13.497,72.700
1158,10/10/17 08:00:00  PM,16.463,0.1376,12.195,75.300
1159,10/10/17 09:00:00  PM,16.082,0.1368,12.896,74.400
1160,10/10/17 10:00:00  PM,15.748,0.1361,11.856,78.800
1161,10/10/17 11:00:00  PM,15.485,0.1361,10.883,88.000
1162,10/11/17 12:00:00  AM,15.247,0.1354,9.558,91.800
1163,10/11/17 01:00:00  AM,15.031,0.1354,9.262,94.800
1164,10/11/17 02:00:00  AM,14.816,0.1347,11.200,95.400
1165,10/11/17 03:00:00  AM,14.649,0.1339,11.321,90.400
1166,10/11/17 04:00:00  AM,14.529,0.1339,11.127,92.500
1167,10/11/17 05:00:00  AM,14.457,0.1332,8.717,94.700
1168,10/11/17 06:00:00  AM,14.337,0.1332,10.761,95.700
1169,10/11/17 07:00:00  AM,14.218,0.1332,10.173,95.700
1170,10/11/17 08:00:00  AM,14.122,0.1325,10.418,95.800
1171,10/11/17 09:00:00  AM,14.026,0.1325,10.271,95.300
1172,10/11/17 10:00:00  AM,13.954,0.1325,10.810,97.100
1173,10/11/17 11:00:00  AM,13.882,0.1318,11.783,97.600
1174,10/11/17 12:00:00  PM,13.858,0.1303,11.200,91.200
1175,10/11/17 01:00:00  PM,13.834,0.1303,10.712,93.100
1176,10/11/17 02:00:00  PM,13.810,0.1303,13.161,97.700
1177,10/11/17 03:00:00  PM,13.834,0.1288,13.906,92.000
1178,10/11/17 04:00:00  PM,13.882,0.1281,12.992,93.600
1179,10/11/17 05:00:00  PM,13.858,0.1274,9.262,97.700
1180,10/11/17 06:00:00  PM,13.714,0.1252,8.419,100.000
1181,10/11/17 07:00:00  PM,13.497,0.1310,7.945,100.000
1182,10/11/17 08:00:00  PM,13.257,0.1376,7.870,100.000
1183,10/11/17 09:00:00  PM,13.040,0.1383,7.645,100.000
1184,10/11/17 10:00:00  PM,12.871,0.1383,7.870,100.000
1185,10/11/17 11:00:00  PM,12.703,0.1405,7.393,100.000
1186,10/12/17 12:00:00  AM,12.558,0.1470,7.494,100.000
1187,10/12/17 01:00:00  AM,12.437,0.1492,7.544,100.000
1188,10/12/17 02:00:00  AM,12.340,0.1492,8.045,100.000
1189,10/12/17 03:00:00  AM,12.243,0.1492,7.970,100.000
1190,10/12/17 04:00:00  AM,12.195,0.1492,7.995,100.000
1191,10/12/17 05:00:00  AM,12.147,0.1492,7.594,100.000
1192,10/12/17 06:00:00  AM,12.098,0.1485,8.095,100.000
1193,10/12/17 07:00:00  AM,12.050,0.1485,8.270,100.000
1194,10/12/17 08:00:00  AM,12.025,0.1477,9.015,100.000
1195,10/12/17 09:00:00  AM,12.025,0.1485,10.320,100.000
1196,10/12/17 10:00:00  AM,12.098,0.1492,10.565,100.000
1197,10/12/17 11:00:00  AM,12.195,0.1485,10.785,100.000
1198,10/12/17 12:00:00  PM,12.292,0.1492,12.219,100.000
