"Plot Title: pond"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 2252217, SEN S/N: 2226785, LBL: air_temp)","Voltage, V (LGR S/N: 2252217, SEN S/N: 2241280)","Current, mA (LGR S/N: 2252217, SEN S/N: 2241280)","Water Content, m³/m³ (LGR S/N: 2252217, SEN S/N: 9866284, LBL: wc_soil)","Temp, °C (LGR S/N: 2252217, SEN S/N: 10197815, LBL: temp_c)","RH, % (LGR S/N: 2252217, SEN S/N: 10197815, LBL: rh)","Batt, V (LGR S/N: 2252217)"
2249,09/28/15 04:00:00,15.819,-0.2039,0.0000,0.2363,17.391,96.700,4.056
2250,09/28/15 05:00:00,15.986,-0.2039,0.0000,0.2371,17.915,96.500,4.086
2251,09/28/15 06:00:00,16.153,-0.2039,0.0000,0.2371,17.938,96.500,4.056
2252,09/28/15 07:00:00,16.320,-0.2039,0.0000,0.2371,18.461,96.600,4.056
2253,09/28/15 08:00:00,16.558,-0.2039,0.0000,0.2371,19.175,96.500,4.056
2254,09/28/15 09:00:00,17.106,-0.2039,0.0000,0.2378,19.984,96.200,4.056
2255,09/28/15 10:00:00,17.677,-0.2039,0.0000,0.2378,20.269,94.900,4.056
2256,09/28/15 11:00:00,18.247,-0.2039,0.0000,0.2378,20.793,91.800,4.056
2257,09/28/15 12:00:00,18.985,-0.2039,0.0000,0.2385,21.748,87.900,4.056
2258,09/28/15 13:00:00,19.436,-0.2039,0.0000,0.2385,22.106,85.600,4.056
2259,09/28/15 14:00:00,19.793,-0.2039,0.0000,0.2385,22.058,82.400,4.056
2260,09/28/15 15:00:00,19.984,-0.2039,0.0000,0.2385,22.872,82.200,4.056
2261,09/28/15 16:00:00,20.150,-0.2039,0.0000,0.2385,22.058,81.600,4.056
2262,09/28/15 17:00:00,19.936,-0.2039,0.0000,0.2385,21.700,82.800,4.056
2263,09/28/15 18:00:00,19.651,-0.2039,0.0000,0.2385,20.031,84.900,4.056
2264,09/28/15 19:00:00,19.056,-0.2039,0.0000,0.2385,19.817,89.800,4.056
2265,09/28/15 20:00:00,18.628,-0.2039,0.0000,0.2385,19.151,91.500,4.056
2266,09/28/15 21:00:00,18.271,-0.2039,0.0000,0.2385,19.151,92.800,4.056
2267,09/28/15 22:00:00,18.081,-0.2039,0.0000,0.2385,18.794,93.800,4.056
2268,09/28/15 23:00:00,17.891,-0.2039,0.0000,0.2378,18.580,94.700,4.056
2269,09/29/15 00:00:00,17.724,-0.2039,0.0000,0.2385,18.961,95.400,4.056
2270,09/29/15 01:00:00,17.605,-0.2039,0.0000,0.2385,18.438,95.800,4.056
2271,09/29/15 02:00:00,17.439,-0.2039,0.0000,0.2385,17.962,96.200,4.056
2272,09/29/15 03:00:00,17.249,-0.2039,0.0000,0.2385,18.818,96.700,4.056
2273,09/29/15 04:00:00,17.272,-0.2039,0.0000,0.2385,19.484,97.000,4.056
2274,09/29/15 05:00:00,17.391,-0.2039,0.0000,0.2385,19.413,97.000,4.056
2275,09/29/15 06:00:00,17.391,-0.2039,0.0000,0.2385,18.961,97.000,4.056
2276,09/29/15 07:00:00,17.391,-0.2039,0.0000,0.2385,19.341,97.100,4.056
2277,09/29/15 08:00:00,17.629,-0.2039,0.0000,0.2392,20.341,97.200,4.056
2278,09/29/15 09:00:00,18.081,-0.2039,0.0000,0.2392,21.437,96.800,4.056
2279,09/29/15 10:00:00,18.533,-0.2039,0.0000,0.2385,22.369,95.200,4.049
2280,09/29/15 11:00:00,19.222,-0.2039,0.0000,0.2392,22.321,90.500,4.056
2281,09/29/15 12:00:00,19.651,-0.2039,0.0000,0.2400,22.250,91.000,4.056
2282,09/29/15 13:00:00,19.984,-0.2039,0.0000,0.2494,21.963,93.000,4.056
2283,09/29/15 14:00:00,19.674,-0.2039,0.0000,0.2981,17.130,94.800,4.056
2284,09/29/15 15:00:00,17.915,-0.2039,0.0000,0.2974,15.939,96.400,4.056
2285,09/29/15 16:00:00,17.344,-0.2039,0.0000,0.2937,15.175,97.000,4.056
2286,09/29/15 17:00:00,17.058,-0.2039,0.0000,0.2886,14.673,96.800,4.056
2287,09/29/15 18:00:00,16.725,-0.2039,0.0000,0.2865,14.337,96.200,4.056
2288,09/29/15 19:00:00,16.415,-0.2039,0.0000,0.2836,14.553,95.300,4.056
2289,09/29/15 20:00:00,16.106,-0.2039,0.0000,0.2821,14.984,89.800,4.056
2290,09/29/15 21:00:00,15.843,-0.2039,0.0000,0.2814,15.318,86.100,4.056
2291,09/29/15 22:00:00,15.676,-0.2039,0.0000,0.2799,15.629,84.000,4.086
2292,09/29/15 23:00:00,15.390,-0.2039,0.0000,0.2792,15.366,80.300,4.056
2293,09/30/15 00:00:00,15.151,-0.2039,0.0000,0.2777,15.247,81.200,4.056
2294,09/30/15 01:00:00,14.936,-0.2039,0.0000,0.2770,14.840,82.800,4.056
2295,09/30/15 02:00:00,14.768,-0.2039,0.0000,0.2763,14.481,84.500,4.056
2296,09/30/15 03:00:00,14.553,-0.2039,0.0000,0.2756,14.074,84.900,4.056
2297,09/30/15 04:00:00,14.361,-0.2039,0.0000,0.2748,13.546,84.200,4.056
2298,09/30/15 05:00:00,14.122,-0.2039,0.0000,0.2741,13.137,84.200,4.056
2299,09/30/15 06:00:00,13.834,-0.2039,0.0000,0.2727,12.437,81.800,4.056
2300,09/30/15 07:00:00,13.497,-0.2039,0.0000,0.2727,11.613,84.600,4.056
2301,09/30/15 08:00:00,13.305,-0.2039,0.0000,0.2712,11.370,85.400,4.074
2302,09/30/15 09:00:00,13.209,-0.2039,0.0000,0.2705,12.775,81.700,4.056
2303,09/30/15 10:00:00,13.353,-0.2039,0.0000,0.2698,14.218,74.600,4.049
2304,09/30/15 11:00:00,13.762,-0.2039,0.0000,0.2690,15.199,66.200,4.092
2305,09/30/15 12:00:00,14.337,-0.2039,0.0000,0.2676,16.034,60.500,4.049
2306,09/30/15 13:00:00,15.079,-0.2039,0.0000,0.2668,17.819,57.900,4.049
2307,09/30/15 14:00:00,15.629,-0.2039,0.0000,0.2661,17.701,55.800,4.049
2308,09/30/15 15:00:00,15.438,-0.2039,0.0000,0.2647,17.177,54.300,4.049
2309,09/30/15 16:00:00,14.936,-0.2039,0.0000,0.2639,16.320,53.100,4.056
2310,09/30/15 17:00:00,14.409,-0.2039,0.0000,0.2632,15.461,50.800,4.056
2311,09/30/15 18:00:00,13.858,-0.2039,0.0000,0.2625,14.768,49.500,4.056
2312,09/30/15 19:00:00,13.257,-0.2039,0.0000,0.2618,13.906,47.400,4.080
2313,09/30/15 20:00:00,12.799,-0.2039,0.0000,0.2618,13.497,48.600,4.056
2314,09/30/15 21:00:00,12.509,-0.2039,0.0000,0.2610,12.703,51.600,4.056
2315,09/30/15 22:00:00,12.147,-0.2039,0.0000,0.2610,11.613,55.200,4.056
2316,09/30/15 23:00:00,11.710,-0.2039,0.0000,0.2603,10.761,59.200,4.056
2317,10/01/15 00:00:00,11.321,-0.2039,0.0000,0.2603,10.026,60.200,4.056
2318,10/01/15 01:00:00,11.005,-0.2039,0.0000,0.2596,9.188,61.500,4.056
2319,10/01/15 02:00:00,10.590,-0.2039,0.0000,0.2589,8.295,63.900,4.056
2320,10/01/15 03:00:00,10.222,-0.2039,0.0000,0.2589,7.444,67.400,4.056
2321,10/01/15 04:00:00,9.928,-0.2039,0.0000,0.2589,6.990,70.400,4.056
2322,10/01/15 05:00:00,9.632,-0.2039,0.0000,0.2581,6.306,72.200,4.056
2323,10/01/15 06:00:00,9.312,-0.2039,0.0000,0.2581,5.616,74.300,4.056
2324,10/01/15 07:00:00,9.040,-0.2039,0.0000,0.2574,5.745,75.600,4.056
2325,10/01/15 08:00:00,8.841,-0.2039,0.0000,0.2574,6.509,74.500,4.049
2326,10/01/15 09:00:00,8.767,-0.2039,0.0000,0.2574,8.170,70.500,4.080
2327,10/01/15 10:00:00,8.941,-0.2039,0.0000,0.2567,10.785,64.600,4.049
2328,10/01/15 11:00:00,9.410,-0.2039,0.0000,0.2560,11.419,56.800,4.049
2329,10/01/15 12:00:00,10.149,-0.2039,0.0000,0.2560,12.219,55.200,4.049
2330,10/01/15 13:00:00,11.492,-0.2039,0.0000,0.2552,13.882,56.500,4.049
2331,10/01/15 14:00:00,12.509,-0.2039,0.0000,0.2552,13.329,59.100,4.049
2332,10/01/15 15:00:00,12.534,-0.2039,0.0000,0.2545,13.209,59.100,4.049
2333,10/01/15 16:00:00,12.219,-0.2039,0.0000,0.2545,14.050,56.400,4.049
2334,10/01/15 17:00:00,11.856,-0.2039,0.0000,0.2538,14.122,50.900,4.056
2335,10/01/15 18:00:00,11.467,-0.2039,0.0000,0.2530,13.233,44.600,4.056
2336,10/01/15 19:00:00,11.151,-0.2039,0.0000,0.2530,12.775,45.900,4.056
2337,10/01/15 20:00:00,10.907,-0.2039,0.0000,0.2523,12.413,48.600,4.056
2338,10/01/15 21:00:00,10.590,-0.2039,0.0000,0.2523,11.540,48.200,4.056
2339,10/01/15 22:00:00,10.296,-0.2039,0.0000,0.2523,10.956,49.300,4.056
2340,10/01/15 23:00:00,9.928,-0.2039,0.0000,0.2516,9.952,51.900,4.049
2341,10/02/15 00:00:00,9.682,-0.2039,0.0000,0.2516,9.534,54.900,4.056
2342,10/02/15 01:00:00,9.410,-0.2039,0.0000,0.2509,8.965,55.300,4.056
2343,10/02/15 02:00:00,9.188,-0.2039,0.0000,0.2509,7.870,60.400,4.056
2344,10/02/15 03:00:00,8.990,-0.2039,0.0000,0.2509,7.519,64.200,4.080
2345,10/02/15 04:00:00,8.817,-0.2039,0.0000,0.2509,7.343,65.100,4.056
2346,10/02/15 05:00:00,8.618,-0.2039,0.0000,0.2509,6.661,66.900,4.074
2347,10/02/15 06:00:00,8.394,-0.2039,0.0000,0.2501,6.535,68.000,4.049
2348,10/02/15 07:00:00,8.170,-0.2039,0.0000,0.2501,6.611,67.300,4.062
2349,10/02/15 08:00:00,8.145,-0.2039,0.0000,0.2501,7.368,66.000,4.049
2350,10/02/15 09:00:00,8.519,-0.2039,0.0000,0.2494,8.295,65.100,4.049
2351,10/02/15 10:00:00,9.089,-0.2039,0.0000,0.2494,9.608,62.800,4.049
2352,10/02/15 11:00:00,9.780,-0.2039,0.0000,0.2494,11.053,58.800,4.049
2353,10/02/15 12:00:00,10.394,-0.2039,0.0000,0.2487,11.273,49.800,4.049
2354,10/02/15 13:00:00,10.785,-0.2039,0.0000,0.2480,11.953,46.900,4.049
2355,10/02/15 14:00:00,11.175,-0.2039,0.0000,0.2480,12.074,44.700,4.049
2356,10/02/15 15:00:00,11.297,-0.2039,0.0000,0.2472,12.243,45.400,4.049
2357,10/02/15 16:00:00,11.005,-0.2039,0.0000,0.2465,11.734,44.900,4.049
2358,10/02/15 17:00:00,10.687,-0.2039,0.0000,0.2458,11.346,44.800,4.049
2359,10/02/15 18:00:00,10.296,-0.2039,0.0000,0.2458,10.834,45.900,4.049
2360,10/02/15 19:00:00,9.952,-0.2039,0.0000,0.2451,10.541,46.800,4.056
2361,10/02/15 20:00:00,9.583,-0.2039,0.0000,0.2451,10.149,46.800,4.074
2362,10/02/15 21:00:00,9.262,-0.2039,0.0000,0.2443,9.632,49.000,4.049
2363,10/02/15 22:00:00,9.089,-0.2039,0.0000,0.2443,9.262,50.300,4.049
2364,10/02/15 23:00:00,8.891,-0.2039,0.0000,0.2443,9.015,51.400,4.049
2365,10/03/15 00:00:00,8.742,-0.2039,0.0000,0.2443,8.941,53.000,4.049
2366,10/03/15 01:00:00,8.693,-0.2039,0.0000,0.2443,8.668,55.400,4.074
2367,10/03/15 02:00:00,8.618,-0.2039,0.0000,0.2443,8.519,57.000,4.049
2368,10/03/15 03:00:00,8.469,-0.2039,0.0000,0.2436,8.120,56.700,4.049
2369,10/03/15 04:00:00,8.270,-0.2039,0.0000,0.2436,7.695,54.700,4.049
2370,10/03/15 05:00:00,8.170,-0.2039,0.0000,0.2429,7.645,56.500,4.049
2371,10/03/15 06:00:00,8.145,-0.2039,0.0000,0.2429,7.920,60.300,4.049
2372,10/03/15 07:00:00,8.145,-0.2039,0.0000,0.2429,7.745,62.000,4.049
2373,10/03/15 08:00:00,8.270,-0.2039,0.0000,0.2429,9.114,64.800,4.049
2374,10/03/15 09:00:00,8.668,-0.2039,0.0000,0.2429,9.312,71.100,4.049
2375,10/03/15 10:00:00,9.163,-0.2039,0.0000,0.2429,10.051,69.500,4.049
2376,10/03/15 11:00:00,9.657,-0.2039,0.0000,0.2422,10.663,66.600,4.049
2377,10/03/15 12:00:00,10.075,-0.2039,0.0000,0.2422,11.248,64.700,4.049
2378,10/03/15 13:00:00,10.418,-0.2039,0.0000,0.2422,11.175,63.000,4.049
2379,10/03/15 14:00:00,10.516,-0.2039,0.0000,0.2414,10.051,64.300,4.049
2380,10/03/15 15:00:00,10.443,-0.2039,0.0000,0.2414,9.706,71.700,4.049
2381,10/03/15 16:00:00,10.418,-0.2039,0.0000,0.2422,9.188,77.700,4.049
2382,10/03/15 17:00:00,10.296,-0.2039,0.0000,0.2436,9.977,80.900,4.049
2383,10/03/15 18:00:00,10.222,-0.2039,0.0000,0.2436,10.271,76.200,4.049
2384,10/03/15 19:00:00,10.149,-0.2039,0.0000,0.2443,11.589,70.100,4.049
2385,10/03/15 20:00:00,10.198,-0.2039,0.0000,0.2436,11.880,66.300,4.049
2386,10/03/15 21:00:00,10.247,-0.2039,0.0000,0.2436,11.880,67.300,4.049
2387,10/03/15 22:00:00,10.369,-0.2039,0.0000,0.2429,11.321,70.900,4.049
2388,10/03/15 23:00:00,10.443,-0.2039,0.0000,0.2429,10.810,72.400,4.049
2389,10/04/15 00:00:00,10.418,-0.2039,0.0000,0.2436,9.287,82.100,4.049
2390,10/04/15 01:00:00,10.394,-0.2039,0.0000,0.2436,9.460,90.100,4.049
2391,10/04/15 02:00:00,10.418,-0.2039,0.0000,0.2436,9.632,90.700,4.062
2392,10/04/15 03:00:00,10.443,-0.2039,0.0000,0.2443,9.410,89.900,4.049
2393,10/04/15 04:00:00,10.516,-0.2039,0.0000,0.2443,9.682,92.600,4.049
2394,10/04/15 05:00:00,10.565,-0.2039,0.0000,0.2451,10.026,92.500,4.049
2395,10/04/15 06:00:00,10.590,-0.2039,0.0000,0.2443,10.638,88.500,4.049
2396,10/04/15 07:00:00,10.687,-0.2039,0.0000,0.2443,10.785,86.100,4.049
2397,10/04/15 08:00:00,10.810,-0.2039,0.0000,0.2436,11.273,84.000,4.049
2398,10/04/15 09:00:00,11.127,-0.2039,0.0000,0.2443,11.832,82.600,4.049
2399,10/04/15 10:00:00,11.540,-0.2039,0.0000,0.2443,12.896,82.100,4.049
2400,10/04/15 11:00:00,12.195,-0.2039,0.0000,0.2436,13.353,78.700,4.049
2401,10/04/15 12:00:00,12.968,-0.2039,0.0000,0.2436,13.305,77.100,4.049
2402,10/04/15 13:00:00,13.642,-0.2039,0.0000,0.2436,13.522,77.000,4.049
2403,10/04/15 14:00:00,14.026,-0.2039,0.0000,0.2436,13.666,77.200,4.049
2404,10/04/15 15:00:00,14.170,-0.2039,0.0000,0.2436,13.690,78.300,4.049
2405,10/04/15 16:00:00,14.242,-0.2039,0.0000,0.2429,13.618,77.900,4.049
2406,10/04/15 17:00:00,14.026,-0.2039,0.0000,0.2429,13.016,78.200,4.049
2407,10/04/15 18:00:00,13.618,-0.2039,0.0000,0.2429,12.920,79.500,4.049
2408,10/04/15 19:00:00,13.233,-0.2039,0.0000,0.2429,12.823,80.400,4.049
2409,10/04/15 20:00:00,12.896,-0.2039,0.0000,0.2429,12.195,82.400,4.049
2410,10/04/15 21:00:00,12.558,-0.2039,0.0000,0.2422,11.734,83.600,4.049
2411,10/04/15 22:00:00,12.219,-0.2039,0.0000,0.2422,11.102,85.700,4.049
2412,10/04/15 23:00:00,12.001,-0.2039,0.0000,0.2422,9.780,88.800,4.049
2413,10/05/15 00:00:00,11.662,-0.2039,0.0000,0.2422,9.238,92.000,4.049
2414,10/05/15 01:00:00,11.370,-0.2039,0.0000,0.2422,9.064,93.800,4.049
2415,10/05/15 02:00:00,11.248,-0.2039,0.0000,0.2422,9.682,94.800,4.049
2416,10/05/15 03:00:00,11.346,-0.2039,0.0000,0.2429,10.736,95.100,4.049
2417,10/05/15 04:00:00,11.443,-0.2039,0.0000,0.2429,11.078,91.900,4.049
2418,10/05/15 05:00:00,11.589,-0.2039,0.0000,0.2429,11.807,88.700,4.049
2419,10/05/15 06:00:00,11.759,-0.2039,0.0000,0.2429,12.389,83.900,4.049
2420,10/05/15 07:00:00,11.880,-0.2039,0.0000,0.2429,11.880,84.600,4.080
2421,10/05/15 08:00:00,12.050,-0.2039,0.0000,0.2429,11.565,88.700,4.049
2422,10/05/15 09:00:00,12.292,-0.2039,0.0000,0.2429,11.516,92.600,4.049
2423,10/05/15 10:00:00,12.606,-0.2039,0.0000,0.2436,12.896,94.000,4.049
2424,10/05/15 11:00:00,13.088,-0.2039,0.0000,0.2436,12.992,93.900,4.049
2425,10/05/15 12:00:00,13.666,-0.2039,0.0000,0.2443,13.738,93.500,4.049
2426,10/05/15 13:00:00,14.026,-0.2039,0.0000,0.2443,13.642,92.600,4.049
2427,10/05/15 14:00:00,14.170,-0.2039,0.0000,0.2451,14.385,92.600,4.049
2428,10/05/15 15:00:00,14.481,-0.2039,0.0000,0.2443,14.194,91.800,4.049
2429,10/05/15 16:00:00,14.577,-0.2039,0.0000,0.2451,14.074,91.700,4.049
2430,10/05/15 17:00:00,14.505,-0.2039,0.0000,0.2451,14.122,92.300,4.049
2431,10/05/15 18:00:00,14.433,-0.2039,0.0000,0.2451,13.546,92.700,4.049
2432,10/05/15 19:00:00,14.218,-0.2039,0.0000,0.2451,13.137,93.600,4.049
2433,10/05/15 20:00:00,14.026,-0.2039,0.0000,0.2451,13.088,94.500,4.049
2434,10/05/15 21:00:00,13.906,-0.2039,0.0000,0.2451,13.161,95.300,4.049
2435,10/05/15 22:00:00,13.834,-0.2039,0.0000,0.2451,13.185,95.800,4.049
2436,10/05/15 23:00:00,13.786,-0.2039,0.0000,0.2451,13.281,96.200,4.049
2437,10/06/15 00:00:00,13.738,-0.2039,0.0000,0.2451,13.425,96.000,4.049
2438,10/06/15 01:00:00,13.666,-0.2039,0.0000,0.2451,13.185,94.900,4.049
2439,10/06/15 02:00:00,13.618,-0.2039,0.0000,0.2451,13.088,94.200,4.049
2440,10/06/15 03:00:00,13.570,-0.2039,0.0000,0.2451,12.968,94.300,4.049
2441,10/06/15 04:00:00,13.522,-0.2039,0.0000,0.2451,13.040,94.600,4.049
2442,10/06/15 05:00:00,13.497,-0.2039,0.0000,0.2451,12.896,95.000,4.049
2443,10/06/15 06:00:00,13.449,-0.2039,0.0000,0.2451,12.751,95.700,4.049
2444,10/06/15 07:00:00,13.449,-0.2039,0.0000,0.2451,12.920,96.300,4.049
2445,10/06/15 08:00:00,13.570,-0.2039,0.0000,0.2451,14.002,96.600,4.068
2446,10/06/15 09:00:00,13.978,-0.2039,0.0000,0.2451,15.342,95.500,4.049
2447,10/06/15 10:00:00,14.625,-0.2039,0.0000,0.2451,16.153,89.900,4.049
2448,10/06/15 11:00:00,15.342,-0.2039,0.0000,0.2451,15.748,82.700,4.049
2449,10/06/15 12:00:00,15.581,-0.2039,0.0000,0.2451,16.082,83.200,4.049
2450,10/06/15 13:00:00,15.819,-0.2039,0.0000,0.2443,16.939,82.000,4.049
2451,10/06/15 14:00:00,16.010,-0.2039,0.0000,0.2443,17.058,79.100,4.049
2452,10/06/15 15:00:00,16.415,-0.2039,0.0000,0.2443,17.391,76.200,4.049
2453,10/06/15 16:00:00,16.511,-0.2039,0.0000,0.2443,16.439,77.100,4.049
2454,10/06/15 17:00:00,16.249,-0.2039,0.0000,0.2436,15.772,77.600,4.049
2455,10/06/15 18:00:00,15.796,-0.2039,0.0000,0.2436,15.031,78.400,4.049
2456,10/06/15 19:00:00,15.318,-0.2039,0.0000,0.2436,14.337,78.700,4.049
2457,10/06/15 20:00:00,14.960,-0.2039,0.0000,0.2436,13.834,81.700,4.049
2458,10/06/15 21:00:00,14.673,-0.2039,0.0000,0.2436,13.401,85.000,4.049
2459,10/06/15 22:00:00,14.433,-0.2039,0.0000,0.2429,13.161,87.700,4.049
2460,10/06/15 23:00:00,14.098,-0.2039,0.0000,0.2429,10.956,89.300,4.049
2461,10/07/15 00:00:00,13.401,-0.2039,0.0000,0.2429,9.977,92.300,4.049
2462,10/07/15 01:00:00,12.775,-0.2039,0.0000,0.2429,9.534,94.400,4.049
2463,10/07/15 02:00:00,12.389,-0.2039,0.0000,0.2429,9.903,95.500,4.049
2464,10/07/15 03:00:00,12.243,-0.2039,0.0000,0.2429,10.418,96.200,4.049
2465,10/07/15 04:00:00,12.195,-0.2039,0.0000,0.2429,10.907,96.600,4.049
2466,10/07/15 05:00:00,12.219,-0.2039,0.0000,0.2429,11.151,96.900,4.049
2467,10/07/15 06:00:00,12.316,-0.2039,0.0000,0.2429,11.759,97.000,4.049
2468,10/07/15 07:00:00,12.437,-0.2039,0.0000,0.2429,12.437,97.100,4.049
2469,10/07/15 08:00:00,12.727,-0.2039,0.0000,0.2436,14.409,96.500,4.049
2470,10/07/15 09:00:00,13.401,-0.2039,0.0000,0.2429,16.201,92.300,4.049
2471,10/07/15 10:00:00,14.266,-0.2039,0.0000,0.2429,17.177,84.800,4.049
2472,10/07/15 11:00:00,14.912,-0.2039,0.0000,0.2429,18.842,79.400,4.074
2473,10/07/15 12:00:00,15.700,-0.2039,0.0000,0.2429,21.485,72.000,4.049
2474,10/07/15 13:00:00,17.296,-0.2039,0.0000,0.2422,21.676,63.300,4.049
2475,10/07/15 14:00:00,18.343,-0.2039,0.0000,0.2422,20.770,61.900,4.049
2476,10/07/15 15:00:00,18.295,-0.2039,0.0000,0.2422,20.365,61.300,4.049
2477,10/07/15 16:00:00,17.701,-0.2039,0.0000,0.2414,18.937,63.400,4.049
2478,10/07/15 17:00:00,17.082,-0.2039,0.0000,0.2414,18.604,62.300,4.049
2479,10/07/15 18:00:00,16.272,-0.2039,0.0000,0.2407,16.939,60.200,4.056
2480,10/07/15 19:00:00,15.509,-0.2039,0.0000,0.2407,14.936,72.700,4.049
2481,10/07/15 20:00:00,14.768,-0.2039,0.0000,0.2407,13.546,74.200,4.049
2482,10/07/15 21:00:00,14.098,-0.2039,0.0000,0.2407,12.098,77.400,4.049
2483,10/07/15 22:00:00,13.449,-0.2039,0.0000,0.2407,10.565,84.900,4.049
2484,10/07/15 23:00:00,12.799,-0.2039,0.0000,0.2400,8.990,89.600,4.049
2485,10/08/15 00:00:00,12.171,-0.2039,0.0000,0.2400,8.195,92.600,4.074
2486,10/08/15 01:00:00,11.613,-0.2039,0.0000,0.2407,7.920,94.100,4.049
2487,10/08/15 02:00:00,11.127,-0.2039,0.0000,0.2400,7.142,95.100,4.049
2488,10/08/15 03:00:00,10.687,-0.2039,0.0000,0.2400,6.560,95.800,4.049
2489,10/08/15 04:00:00,10.271,-0.2039,0.0000,0.2400,6.204,96.400,4.049
2490,10/08/15 05:00:00,9.952,-0.2039,0.0000,0.2400,5.847,96.800,4.049
2491,10/08/15 06:00:00,9.682,-0.2039,0.0000,0.2400,5.462,97.200,4.049
2492,10/08/15 07:00:00,9.410,-0.2039,0.0000,0.2407,6.433,97.500,4.049
2493,10/08/15 08:00:00,9.361,-0.2039,0.0000,0.2392,9.312,97.300,4.049
2494,10/08/15 09:00:00,9.928,-0.2039,0.0000,0.2400,12.340,95.000,4.049
2495,10/08/15 10:00:00,11.005,-0.2039,0.0000,0.2400,12.775,84.700,4.049
2496,10/08/15 11:00:00,11.880,-0.2039,0.0000,0.2400,13.401,81.900,4.049
2497,10/08/15 12:00:00,12.582,-0.2039,0.0000,0.2400,14.433,81.000,4.049
2498,10/08/15 13:00:00,13.570,-0.2039,0.0000,0.2400,13.834,80.100,4.049
2499,10/08/15 14:00:00,14.337,-0.2039,0.0000,0.2392,14.385,80.100,4.049
2500,10/08/15 15:00:00,14.553,-0.2039,0.0000,0.2400,13.666,79.200,4.049
2501,10/08/15 16:00:00,14.194,-0.2039,0.0000,0.2392,12.992,78.600,4.049
2502,10/08/15 17:00:00,13.714,-0.2039,0.0000,0.2392,12.727,76.800,4.049
2503,10/08/15 18:00:00,13.305,-0.2039,0.0000,0.2392,12.630,79.400,4.049
2504,10/08/15 19:00:00,13.040,-0.2039,0.0000,0.2392,13.233,80.600,4.049
2505,10/08/15 20:00:00,12.944,-0.2039,0.0000,0.2392,13.449,80.800,4.049
2506,10/08/15 21:00:00,12.896,-0.2039,0.0000,0.2400,11.565,85.400,4.049
2507,10/08/15 22:00:00,12.751,-0.2039,0.0000,0.2429,11.613,91.700,4.049
2508,10/08/15 23:00:00,12.678,-0.2039,0.0000,0.2480,11.759,93.800,4.049
2509,10/09/15 00:00:00,12.654,-0.2039,0.0000,0.2538,12.074,95.100,4.049
2510,10/09/15 01:00:00,12.654,-0.2039,0.0000,0.2632,11.321,95.800,4.049
2511,10/09/15 02:00:00,12.558,-0.2039,0.0000,0.2690,11.297,96.400,4.049
2512,10/09/15 03:00:00,12.558,-0.2039,0.0000,0.2668,11.200,96.900,4.049
2513,10/09/15 04:00:00,12.558,-0.2039,0.0000,0.2654,11.370,97.200,4.049
2514,10/09/15 05:00:00,12.582,-0.2039,0.0000,0.2647,11.516,97.500,4.049
2515,10/09/15 06:00:00,12.630,-0.2039,0.0000,0.2639,11.734,97.700,4.049
2516,10/09/15 07:00:00,12.606,-0.2039,0.0000,0.2632,11.783,97.800,4.049
2517,10/09/15 08:00:00,12.654,-0.2039,0.0000,0.2625,13.906,98.000,4.049
2518,10/09/15 09:00:00,13.185,-0.2039,0.0000,0.2625,15.414,98.000,4.049
2519,10/09/15 10:00:00,14.074,-0.2039,0.0000,0.2625,16.630,97.700,4.049
2520,10/09/15 11:00:00,15.031,-0.2039,0.0000,0.2618,16.582,93.500,4.049
2521,10/09/15 12:00:00,15.581,-0.2039,0.0000,0.2610,15.605,81.900,4.049
2522,10/09/15 13:00:00,15.629,-0.2039,0.0000,0.2603,15.605,79.000,4.049
2523,10/09/15 14:00:00,15.676,-0.2039,0.0000,0.2596,15.175,76.600,4.049
2524,10/09/15 15:00:00,15.629,-0.2039,0.0000,0.2589,14.002,74.200,4.049
2525,10/09/15 16:00:00,15.270,-0.2039,0.0000,0.2581,13.209,74.200,4.049
2526,10/09/15 17:00:00,14.601,-0.2039,0.0000,0.2574,12.678,74.200,4.049
2527,10/09/15 18:00:00,13.978,-0.2039,0.0000,0.2567,11.880,77.100,4.049
2528,10/09/15 19:00:00,13.473,-0.2039,0.0000,0.2560,10.980,80.700,4.049
2529,10/09/15 20:00:00,12.799,-0.2039,0.0000,0.2560,8.767,81.200,4.049
2530,10/09/15 21:00:00,12.025,-0.2039,0.0000,0.2552,7.192,87.600,4.049
2531,10/09/15 22:00:00,11.297,-0.2039,0.0000,0.2552,6.965,91.800,4.049
2532,10/09/15 23:00:00,10.736,-0.2039,0.0000,0.2545,6.763,93.600,4.049
2533,10/10/15 00:00:00,10.296,-0.2039,0.0000,0.2545,6.940,94.300,4.049
2534,10/10/15 01:00:00,10.075,-0.2039,0.0000,0.2538,6.051,95.000,4.049
2535,10/10/15 02:00:00,9.657,-0.2039,0.0000,0.2538,5.616,95.600,4.049
2536,10/10/15 03:00:00,9.312,-0.2039,0.0000,0.2538,5.257,96.200,4.049
2537,10/10/15 04:00:00,8.990,-0.2039,0.0000,0.2538,4.844,96.700,4.049
2538,10/10/15 05:00:00,8.742,-0.2039,0.0000,0.2530,4.688,97.100,4.049
2539,10/10/15 06:00:00,8.519,-0.2039,0.0000,0.2538,4.037,97.300,4.049
2540,10/10/15 07:00:00,8.195,-0.2039,0.0000,0.2530,4.298,97.600,4.049
