"Plot Title: forest"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 2252216, SEN S/N: 2012386)","Temp, °C (LGR S/N: 2252216, SEN S/N: 2226786)","Temp, °C (LGR S/N: 2252216, SEN S/N: 2229654)","RH, % (LGR S/N: 2252216, SEN S/N: 2229654)"
801,09/26/17 12:00:00  AM,0.0025,19.508,21.246,92.200
802,09/26/17 01:00:00  AM,0.0025,19.460,21.151,92.600
803,09/26/17 02:00:00  AM,0.0025,19.389,20.984,92.300
804,09/26/17 03:00:00  AM,0.0032,19.341,20.793,92.400
805,09/26/17 04:00:00  AM,0.0032,19.270,20.436,92.700
806,09/26/17 05:00:00  AM,0.0032,19.222,20.222,92.600
807,09/26/17 06:00:00  AM,0.0032,19.151,19.627,93.500
808,09/26/17 07:00:00  AM,0.0032,19.080,19.294,94.200
809,09/26/17 08:00:00  AM,0.0032,19.008,19.365,94.200
810,09/26/17 09:00:00  AM,0.0032,18.937,20.793,93.000
811,09/26/17 10:00:00  AM,0.0032,18.913,23.641,90.500
812,09/26/17 11:00:00  AM,0.0032,18.961,26.524,85.000
813,09/26/17 12:00:00  PM,0.0032,19.080,27.998,77.900
814,09/26/17 01:00:00  PM,0.0025,19.294,29.290,75.100
815,09/26/17 02:00:00  PM,0.0025,19.532,30.066,69.600
816,09/26/17 03:00:00  PM,0.0025,19.722,30.293,65.200
817,09/26/17 04:00:00  PM,0.0025,19.865,29.565,65.500
818,09/26/17 05:00:00  PM,0.0025,19.960,29.389,64.200
819,09/26/17 06:00:00  PM,0.0017,20.031,28.072,65.800
820,09/26/17 07:00:00  PM,0.0017,20.055,26.036,72.000
821,09/26/17 08:00:00  PM,0.0025,20.055,24.823,79.000
822,09/26/17 09:00:00  PM,0.0025,20.031,24.508,78.200
823,09/26/17 10:00:00  PM,0.0025,19.984,23.809,78.600
824,09/26/17 11:00:00  PM,0.0025,19.936,24.798,75.400
825,09/27/17 12:00:00  AM,0.0025,19.865,22.393,75.900
826,09/27/17 01:00:00  AM,0.0025,19.793,21.604,80.000
827,09/27/17 02:00:00  AM,0.0025,19.698,20.555,81.600
828,09/27/17 03:00:00  AM,0.0025,19.579,20.293,84.000
829,09/27/17 04:00:00  AM,0.0025,19.484,19.413,86.100
830,09/27/17 05:00:00  AM,0.0025,19.365,18.937,88.800
831,09/27/17 06:00:00  AM,0.0025,19.270,18.557,90.300
832,09/27/17 07:00:00  AM,0.0025,19.151,18.723,91.200
833,09/27/17 08:00:00  AM,0.0025,19.056,19.103,91.500
834,09/27/17 09:00:00  AM,0.0025,18.985,21.557,90.000
835,09/27/17 10:00:00  AM,0.0025,18.985,24.871,82.000
836,09/27/17 11:00:00  AM,0.0025,19.056,26.965,70.400
837,09/27/17 12:00:00  PM,0.0025,19.175,27.505,64.400
838,09/27/17 01:00:00  PM,0.0017,19.294,28.023,65.800
839,09/27/17 02:00:00  PM,0.0017,19.460,26.182,65.400
840,09/27/17 03:00:00  PM,0.0017,19.555,24.484,72.800
841,09/27/17 04:00:00  PM,0.0017,19.555,23.256,76.800
842,09/27/17 05:00:00  PM,0.0017,19.532,22.345,70.900
843,09/27/17 06:00:00  PM,0.0017,19.436,21.652,66.300
844,09/27/17 07:00:00  PM,0.0017,19.294,19.746,65.300
845,09/27/17 08:00:00  PM,0.0017,19.103,18.818,66.600
846,09/27/17 09:00:00  PM,0.0017,18.913,17.582,68.000
847,09/27/17 10:00:00  PM,0.0017,18.699,16.606,70.600
848,09/27/17 11:00:00  PM,0.0017,18.533,16.034,73.300
849,09/28/17 12:00:00  AM,0.0017,18.366,15.748,74.000
850,09/28/17 01:00:00  AM,0.0017,18.200,15.127,72.300
851,09/28/17 02:00:00  AM,0.0017,18.033,14.505,70.100
852,09/28/17 03:00:00  AM,0.0017,17.843,13.882,71.600
853,09/28/17 04:00:00  AM,0.0017,17.677,13.112,74.000
854,09/28/17 05:00:00  AM,0.0017,17.534,13.112,73.600
855,09/28/17 06:00:00  AM,0.0017,17.368,12.751,71.000
856,09/28/17 07:00:00  AM,0.0017,17.201,12.582,71.500
857,09/28/17 08:00:00  AM,0.0017,17.034,12.074,72.700
858,09/28/17 09:00:00  AM,0.0025,16.892,12.896,74.300
859,09/28/17 10:00:00  AM,0.0025,16.773,13.425,74.900
860,09/28/17 11:00:00  AM,0.0017,16.701,14.194,72.900
861,09/28/17 12:00:00  PM,0.0017,16.630,14.314,69.100
862,09/28/17 01:00:00  PM,0.0017,16.582,14.888,67.900
863,09/28/17 02:00:00  PM,0.0017,16.558,16.272,64.200
864,09/28/17 03:00:00  PM,0.0017,16.534,17.391,55.700
865,09/28/17 04:00:00  PM,0.0017,16.511,17.225,49.600
866,09/28/17 05:00:00  PM,0.0017,16.463,16.915,51.000
867,09/28/17 06:00:00  PM,0.0017,16.415,16.129,52.900
868,09/28/17 07:00:00  PM,0.0017,16.368,15.509,53.500
869,09/28/17 08:00:00  PM,0.0017,16.320,14.026,61.500
870,09/28/17 09:00:00  PM,0.0017,16.249,13.112,65.900
871,09/28/17 10:00:00  PM,0.0017,16.177,11.248,72.000
872,09/28/17 11:00:00  PM,0.0017,16.106,10.516,76.900
873,09/29/17 12:00:00  AM,0.0017,16.010,9.829,80.100
874,09/29/17 01:00:00  AM,0.0017,15.915,9.238,83.500
875,09/29/17 02:00:00  AM,0.0017,15.796,8.593,85.400
876,09/29/17 03:00:00  AM,0.0017,15.676,8.270,86.800
877,09/29/17 04:00:00  AM,0.0017,15.557,7.970,87.300
878,09/29/17 05:00:00  AM,0.0017,15.438,7.820,87.500
879,09/29/17 06:00:00  AM,0.0017,15.318,8.145,88.100
880,09/29/17 07:00:00  AM,0.0017,15.199,8.494,87.400
881,09/29/17 08:00:00  AM,0.0025,15.127,9.485,86.000
882,09/29/17 09:00:00  AM,0.0017,15.055,11.175,84.100
883,09/29/17 10:00:00  AM,0.0017,15.031,12.147,84.600
884,09/29/17 11:00:00  AM,0.0025,15.055,12.775,88.300
885,09/29/17 12:00:00  PM,0.0025,15.079,12.799,92.100
886,09/29/17 01:00:00  PM,0.0025,15.103,14.888,93.500
887,09/29/17 02:00:00  PM,0.0025,15.223,17.605,83.600
888,09/29/17 03:00:00  PM,0.0025,15.318,15.963,83.900
889,09/29/17 04:00:00  PM,0.0025,15.366,16.415,73.700
890,09/29/17 05:00:00  PM,0.0025,15.366,14.697,67.100
891,09/29/17 06:00:00  PM,0.0025,15.270,13.088,69.900
892,09/29/17 07:00:00  PM,0.0025,15.151,12.050,72.500
893,09/29/17 08:00:00  PM,0.0025,15.008,11.492,78.300
894,09/29/17 09:00:00  PM,0.0025,14.864,10.051,83.000
895,09/29/17 10:00:00  PM,0.0025,14.768,9.064,91.000
896,09/29/17 11:00:00  PM,0.0025,14.673,9.262,90.800
897,09/30/17 12:00:00  AM,0.0025,14.577,9.213,87.200
898,09/30/17 01:00:00  AM,0.0025,14.505,8.693,86.400
899,09/30/17 02:00:00  AM,0.0025,14.409,9.089,86.200
900,09/30/17 03:00:00  AM,0.0032,14.337,8.990,84.900
901,09/30/17 04:00:00  AM,0.0025,14.266,9.064,84.600
902,09/30/17 05:00:00  AM,0.0025,14.170,8.070,83.200
903,09/30/17 06:00:00  AM,0.0025,14.074,7.569,82.900
904,09/30/17 07:00:00  AM,0.0032,13.978,6.788,83.100
905,09/30/17 08:00:00  AM,0.0025,13.858,6.687,82.800
906,09/30/17 09:00:00  AM,0.0025,13.762,7.795,81.600
907,09/30/17 10:00:00  AM,0.0032,13.690,8.916,79.300
908,09/30/17 11:00:00  AM,0.0025,13.666,10.712,74.700
909,09/30/17 12:00:00  PM,0.0025,13.690,11.613,65.400
910,09/30/17 01:00:00  PM,0.0025,13.714,12.437,60.500
911,09/30/17 02:00:00  PM,0.0025,13.786,13.016,55.800
912,09/30/17 03:00:00  PM,0.0025,13.834,13.546,53.100
913,09/30/17 04:00:00  PM,0.0025,13.858,13.546,52.000
914,09/30/17 05:00:00  PM,0.0025,13.882,13.738,52.000
915,09/30/17 06:00:00  PM,0.0025,13.906,13.016,53.500
916,09/30/17 07:00:00  PM,0.0025,13.906,11.005,64.800
917,09/30/17 08:00:00  PM,0.0025,13.906,9.706,72.700
918,09/30/17 09:00:00  PM,0.0025,13.906,8.568,77.700
919,09/30/17 10:00:00  PM,0.0025,13.834,8.120,81.400
920,09/30/17 11:00:00  PM,0.0025,13.762,8.319,79.200
921,10/01/17 12:00:00  AM,0.0025,13.714,7.419,80.600
922,10/01/17 01:00:00  AM,0.0025,13.642,7.192,82.500
923,10/01/17 02:00:00  AM,0.0025,13.570,6.331,83.000
924,10/01/17 03:00:00  AM,0.0025,13.449,5.796,84.500
925,10/01/17 04:00:00  AM,0.0025,13.329,5.050,86.100
926,10/01/17 05:00:00  AM,0.0025,13.209,4.818,86.400
927,10/01/17 06:00:00  AM,0.0025,13.088,4.402,86.500
928,10/01/17 07:00:00  AM,0.0025,12.968,3.932,87.500
929,10/01/17 08:00:00  AM,0.0025,12.847,4.089,87.300
930,10/01/17 09:00:00  AM,0.0025,12.727,6.661,84.400
931,10/01/17 10:00:00  AM,0.0025,12.678,9.952,80.400
932,10/01/17 11:00:00  AM,0.0032,12.703,13.618,72.100
933,10/01/17 12:00:00  PM,0.0025,12.847,15.342,64.800
934,10/01/17 01:00:00  PM,0.0025,13.016,15.700,63.800
935,10/01/17 02:00:00  PM,0.0025,13.233,15.748,61.000
936,10/01/17 03:00:00  PM,0.0017,13.377,16.010,56.200
937,10/01/17 04:00:00  PM,0.0017,13.497,15.796,57.200
938,10/01/17 05:00:00  PM,0.0025,13.570,15.223,61.100
939,10/01/17 06:00:00  PM,0.0017,13.642,14.314,65.800
940,10/01/17 07:00:00  PM,0.0017,13.690,12.920,72.900
941,10/01/17 08:00:00  PM,0.0017,13.690,11.467,80.000
942,10/01/17 09:00:00  PM,0.0025,13.690,10.394,84.300
943,10/01/17 10:00:00  PM,0.0025,13.666,9.460,88.100
944,10/01/17 11:00:00  PM,0.0025,13.618,8.817,89.800
945,10/02/17 12:00:00  AM,0.0025,13.546,8.220,90.800
946,10/02/17 01:00:00  AM,0.0025,13.473,7.720,91.500
947,10/02/17 02:00:00  AM,0.0025,13.401,7.393,91.800
948,10/02/17 03:00:00  AM,0.0025,13.305,6.788,91.800
949,10/02/17 04:00:00  AM,0.0025,13.209,6.357,92.000
950,10/02/17 05:00:00  AM,0.0025,13.112,6.408,92.500
951,10/02/17 06:00:00  AM,0.0025,13.016,6.281,92.300
952,10/02/17 07:00:00  AM,0.0025,12.920,6.357,92.500
953,10/02/17 08:00:00  AM,0.0025,12.847,6.914,92.700
954,10/02/17 09:00:00  AM,0.0025,12.775,8.965,92.400
955,10/02/17 10:00:00  AM,0.0032,12.775,13.497,90.300
956,10/02/17 11:00:00  AM,0.0025,12.871,16.058,78.500
957,10/02/17 12:00:00  PM,0.0025,13.016,16.296,68.400
958,10/02/17 01:00:00  PM,0.0025,13.209,17.463,64.500
959,10/02/17 02:00:00  PM,0.0025,13.377,17.510,64.500
960,10/02/17 03:00:00  PM,0.0017,13.522,16.915,67.600
961,10/02/17 04:00:00  PM,0.0017,13.642,17.368,66.900
962,10/02/17 05:00:00  PM,0.0017,13.738,17.177,63.900
963,10/02/17 06:00:00  PM,0.0017,13.810,16.272,71.600
964,10/02/17 07:00:00  PM,0.0017,13.858,15.485,76.300
965,10/02/17 08:00:00  PM,0.0017,13.882,13.594,80.400
966,10/02/17 09:00:00  PM,0.0017,13.906,13.161,85.600
967,10/02/17 10:00:00  PM,0.0017,13.906,12.001,88.400
968,10/02/17 11:00:00  PM,0.0017,13.882,11.248,90.800
969,10/03/17 12:00:00  AM,0.0017,13.834,10.443,91.800
970,10/03/17 01:00:00  AM,0.0025,13.786,9.903,92.300
971,10/03/17 02:00:00  AM,0.0017,13.738,9.583,93.200
972,10/03/17 03:00:00  AM,0.0017,13.666,9.336,93.100
973,10/03/17 04:00:00  AM,0.0025,13.570,8.817,92.700
974,10/03/17 05:00:00  AM,0.0025,13.497,8.369,92.700
975,10/03/17 06:00:00  AM,0.0025,13.401,8.469,93.000
976,10/03/17 07:00:00  AM,0.0025,13.329,8.270,93.200
977,10/03/17 08:00:00  AM,0.0025,13.257,7.895,93.400
978,10/03/17 09:00:00  AM,0.0025,13.185,10.271,93.300
979,10/03/17 10:00:00  AM,0.0025,13.161,13.666,92.000
980,10/03/17 11:00:00  AM,0.0025,13.233,18.652,83.300
981,10/03/17 12:00:00  PM,0.0025,13.401,20.746,72.200
982,10/03/17 01:00:00  PM,0.0017,13.642,22.130,66.300
983,10/03/17 02:00:00  PM,0.0017,13.930,23.665,60.200
984,10/03/17 03:00:00  PM,0.0017,14.146,22.992,58.200
985,10/03/17 04:00:00  PM,0.0017,14.337,22.345,62.200
986,10/03/17 05:00:00  PM,0.0017,14.505,21.318,63.300
987,10/03/17 06:00:00  PM,0.0017,14.601,20.388,69.200
988,10/03/17 07:00:00  PM,0.0017,14.697,21.199,61.100
989,10/03/17 08:00:00  PM,0.0017,14.768,19.270,62.400
990,10/03/17 09:00:00  PM,0.0017,14.792,18.176,65.300
991,10/03/17 10:00:00  PM,0.0017,14.816,16.820,70.500
992,10/03/17 11:00:00  PM,0.0017,14.816,15.867,75.600
993,10/04/17 12:00:00  AM,0.0017,14.792,16.582,77.600
994,10/04/17 01:00:00  AM,0.0017,14.768,20.174,71.300
995,10/04/17 02:00:00  AM,0.0017,14.816,20.936,60.600
996,10/04/17 03:00:00  AM,0.0010,14.864,20.317,63.800
997,10/04/17 04:00:00  AM,0.0017,14.912,19.841,66.100
998,10/04/17 05:00:00  AM,0.0017,14.960,19.722,69.400
999,10/04/17 06:00:00  AM,0.0017,15.008,19.698,72.100
1000,10/04/17 07:00:00  AM,0.0017,15.031,20.484,74.100
1001,10/04/17 08:00:00  AM,0.0017,15.103,20.031,76.300
1002,10/04/17 09:00:00  AM,0.0017,15.175,20.722,79.100
1003,10/04/17 10:00:00  AM,0.0017,15.270,22.011,79.200
1004,10/04/17 11:00:00  AM,0.0017,15.390,23.785,80.200
1005,10/04/17 12:00:00  PM,0.0010,15.557,25.258,73.900
1006,10/04/17 01:00:00  PM,0.0039,15.772,20.770,84.200
1007,10/04/17 02:00:00  PM,0.0039,15.986,21.509,95.300
1008,10/04/17 03:00:00  PM,0.0025,16.129,23.040,89.500
1009,10/04/17 04:00:00  PM,0.0032,16.249,23.376,85.500
1010,10/04/17 05:00:00  PM,0.0039,16.368,23.569,85.300
1011,10/04/17 06:00:00  PM,0.0039,16.487,23.328,85.600
1012,10/04/17 07:00:00  PM,0.1390,16.582,19.127,89.500
1013,10/04/17 08:00:00  PM,0.1368,16.701,17.629,95.300
1014,10/04/17 09:00:00  PM,0.1259,16.630,16.820,94.500
1015,10/04/17 10:00:00  PM,0.1165,16.534,15.748,92.200
1016,10/04/17 11:00:00  PM,0.1092,16.392,14.768,91.400
1017,10/05/17 12:00:00  AM,0.1027,16.249,13.040,91.000
1018,10/05/17 01:00:00  AM,0.0969,16.106,12.292,93.500
1019,10/05/17 02:00:00  AM,0.0918,15.963,11.662,94.200
1020,10/05/17 03:00:00  AM,0.0874,15.819,10.956,94.700
1021,10/05/17 04:00:00  AM,0.0845,15.652,10.761,95.000
1022,10/05/17 05:00:00  AM,0.0809,15.509,10.369,95.500
1023,10/05/17 06:00:00  AM,0.0780,15.366,10.296,95.900
1024,10/05/17 07:00:00  AM,0.0758,15.223,10.369,96.400
1025,10/05/17 08:00:00  AM,0.0736,15.079,10.712,96.700
1026,10/05/17 09:00:00  AM,0.0707,14.960,11.662,96.900
1027,10/05/17 10:00:00  AM,0.0693,14.864,14.505,94.200
1028,10/05/17 11:00:00  AM,0.0664,14.840,17.106,86.300
1029,10/05/17 12:00:00  PM,0.0628,14.888,17.368,76.200
1030,10/05/17 01:00:00  PM,0.0577,14.936,19.341,68.700
1031,10/05/17 02:00:00  PM,0.0526,15.031,20.150,62.000
1032,10/05/17 03:00:00  PM,0.0482,15.103,21.079,54.700
1033,10/05/17 04:00:00  PM,0.0439,15.151,21.628,47.500
1034,10/05/17 05:00:00  PM,0.0402,15.199,21.581,45.100
1035,10/05/17 06:00:00  PM,0.0373,15.199,21.509,44.000
1036,10/05/17 07:00:00  PM,0.0352,15.223,20.174,47.400
1037,10/05/17 08:00:00  PM,0.0330,15.247,17.843,53.400
1038,10/05/17 09:00:00  PM,0.0315,15.270,16.939,62.400
1039,10/05/17 10:00:00  PM,0.0308,15.294,16.915,68.100
1040,10/05/17 11:00:00  PM,0.0301,15.294,16.058,66.200
1041,10/06/17 12:00:00  AM,0.0286,15.294,15.652,72.800
1042,10/06/17 01:00:00  AM,0.0286,15.294,15.557,73.800
1043,10/06/17 02:00:00  AM,0.0279,15.270,14.960,78.500
1044,10/06/17 03:00:00  AM,0.0272,15.223,14.026,84.500
1045,10/06/17 04:00:00  AM,0.0264,15.199,14.242,88.400
1046,10/06/17 05:00:00  AM,0.0264,15.151,14.122,89.800
1047,10/06/17 06:00:00  AM,0.0257,15.103,13.978,90.900
1048,10/06/17 07:00:00  AM,0.0257,15.079,13.978,90.300
1049,10/06/17 08:00:00  AM,0.0250,15.055,13.810,90.800
1050,10/06/17 09:00:00  AM,0.0250,15.008,14.553,91.100
1051,10/06/17 10:00:00  AM,0.0243,14.984,15.843,87.100
1052,10/06/17 11:00:00  AM,0.0235,15.031,16.677,82.400
1053,10/06/17 12:00:00  PM,0.0228,15.103,17.272,77.500
1054,10/06/17 01:00:00  PM,0.0221,15.151,18.628,73.500
1055,10/06/17 02:00:00  PM,0.0206,15.223,18.961,70.800
1056,10/06/17 03:00:00  PM,0.0192,15.318,19.246,74.700
1057,10/06/17 04:00:00  PM,0.0184,15.390,18.699,72.400
1058,10/06/17 05:00:00  PM,0.0177,15.438,18.224,74.100
1059,10/06/17 06:00:00  PM,0.0170,15.461,17.629,76.100
1060,10/06/17 07:00:00  PM,0.0170,15.461,17.130,79.900
1061,10/06/17 08:00:00  PM,0.0163,15.461,16.892,83.200
1062,10/06/17 09:00:00  PM,0.0163,15.461,16.868,83.500
1063,10/06/17 10:00:00  PM,0.0155,15.461,16.939,85.800
1064,10/06/17 11:00:00  PM,0.0155,15.461,16.796,87.800
1065,10/07/17 12:00:00  AM,0.0155,15.461,16.606,91.600
1066,10/07/17 01:00:00  AM,0.0155,15.485,16.582,95.100
1067,10/07/17 02:00:00  AM,0.0155,15.485,16.654,96.700
1068,10/07/17 03:00:00  AM,0.0155,15.509,16.820,97.600
1069,10/07/17 04:00:00  AM,0.0155,15.533,16.915,98.100
1070,10/07/17 05:00:00  AM,0.0148,15.557,17.796,98.700
1071,10/07/17 06:00:00  AM,0.0148,15.605,17.701,99.200
1072,10/07/17 07:00:00  AM,0.0148,15.652,17.962,99.500
1073,10/07/17 08:00:00  AM,0.0148,15.700,17.653,99.500
1074,10/07/17 09:00:00  AM,0.0148,15.748,17.819,99.600
1075,10/07/17 10:00:00  AM,0.0148,15.796,17.867,99.500
1076,10/07/17 11:00:00  AM,0.0141,15.843,18.533,99.400
1077,10/07/17 12:00:00  PM,0.0141,15.915,18.985,98.600
1078,10/07/17 01:00:00  PM,0.0141,15.986,19.484,97.600
1079,10/07/17 02:00:00  PM,0.0141,16.082,21.963,95.100
1080,10/07/17 03:00:00  PM,0.0141,16.225,24.823,81.700
1081,10/07/17 04:00:00  PM,0.0134,16.392,24.702,71.200
1082,10/07/17 05:00:00  PM,0.0134,16.534,24.436,69.600
1083,10/07/17 06:00:00  PM,0.0126,16.654,24.968,67.200
1084,10/07/17 07:00:00  PM,0.0119,16.725,23.905,67.200
1085,10/07/17 08:00:00  PM,0.0119,16.796,23.040,70.800
1086,10/07/17 09:00:00  PM,0.0119,16.820,22.561,73.500
1087,10/07/17 10:00:00  PM,0.0119,16.844,22.417,76.300
1088,10/07/17 11:00:00  PM,0.0119,16.844,22.824,75.700
1089,10/08/17 12:00:00  AM,0.0119,16.868,23.040,74.000
1090,10/08/17 01:00:00  AM,0.0119,16.892,20.365,73.000
1091,10/08/17 02:00:00  AM,0.0134,16.915,19.080,93.700
1092,10/08/17 03:00:00  AM,0.0134,16.915,19.175,97.000
1093,10/08/17 04:00:00  AM,0.0126,16.915,19.936,96.300
1094,10/08/17 05:00:00  AM,0.0119,16.939,19.460,89.200
1095,10/08/17 06:00:00  AM,0.0119,16.939,18.652,85.000
1096,10/08/17 07:00:00  AM,0.0119,16.868,18.200,83.800
1097,10/08/17 08:00:00  AM,0.0126,16.773,17.867,85.200
1098,10/08/17 09:00:00  AM,0.0119,16.701,17.986,85.400
1099,10/08/17 10:00:00  AM,0.0126,16.654,18.747,84.300
1100,10/08/17 11:00:00  AM,0.0126,16.606,18.842,82.800
1101,10/08/17 12:00:00  PM,0.0119,16.582,19.793,83.100
1102,10/08/17 01:00:00  PM,0.0119,16.582,21.103,77.000
1103,10/08/17 02:00:00  PM,0.0119,16.654,22.489,69.100
1104,10/08/17 03:00:00  PM,0.0112,16.725,23.184,62.600
1105,10/08/17 04:00:00  PM,0.0112,16.796,22.705,58.600
1106,10/08/17 05:00:00  PM,0.0105,16.844,22.705,63.000
1107,10/08/17 06:00:00  PM,0.0105,16.915,21.318,66.400
1108,10/08/17 07:00:00  PM,0.0105,16.915,19.912,75.600
1109,10/08/17 08:00:00  PM,0.0105,16.915,18.390,79.100
1110,10/08/17 09:00:00  PM,0.0105,16.868,17.629,82.900
1111,10/08/17 10:00:00  PM,0.0105,16.796,17.177,86.000
1112,10/08/17 11:00:00  PM,0.0105,16.749,16.630,87.800
1113,10/09/17 12:00:00  AM,0.0105,16.677,16.511,89.500
1114,10/09/17 01:00:00  AM,0.0105,16.606,16.225,90.800
1115,10/09/17 02:00:00  AM,0.0105,16.534,16.368,92.300
1116,10/09/17 03:00:00  AM,0.0097,16.487,16.225,95.200
1117,10/09/17 04:00:00  AM,0.0119,16.439,16.368,97.400
1118,10/09/17 05:00:00  AM,0.1528,16.415,14.649,97.400
1119,10/09/17 06:00:00  AM,0.1673,16.320,14.768,98.000
1120,10/09/17 07:00:00  AM,0.1819,16.201,15.175,98.800
1121,10/09/17 08:00:00  AM,0.1884,16.106,15.175,99.100
1122,10/09/17 09:00:00  AM,0.1877,16.058,15.461,99.300
1123,10/09/17 10:00:00  AM,0.1790,16.034,15.819,99.400
1124,10/09/17 11:00:00  AM,0.1666,16.034,16.153,99.600
1125,10/09/17 12:00:00  PM,0.1586,16.058,16.892,98.600
1126,10/09/17 01:00:00  PM,0.1528,16.129,18.438,95.400
1127,10/09/17 02:00:00  PM,0.1470,16.201,19.508,90.400
1128,10/09/17 03:00:00  PM,0.1405,16.320,20.412,85.600
1129,10/09/17 04:00:00  PM,0.1332,16.439,20.293,83.700
1130,10/09/17 05:00:00  PM,0.1274,16.534,19.960,84.100
1131,10/09/17 06:00:00  PM,0.1223,16.582,18.842,86.800
1132,10/09/17 07:00:00  PM,0.1180,16.606,17.558,91.800
1133,10/09/17 08:00:00  PM,0.1150,16.606,16.320,94.700
1134,10/09/17 09:00:00  PM,0.1129,16.582,15.915,96.300
1135,10/09/17 10:00:00  PM,0.1114,16.534,15.557,97.300
1136,10/09/17 11:00:00  PM,0.1100,16.463,15.175,97.800
1137,10/10/17 12:00:00  AM,0.1078,16.392,14.433,97.600
1138,10/10/17 01:00:00  AM,0.1063,16.344,13.786,97.800
1139,10/10/17 02:00:00  AM,0.1049,16.249,13.112,97.900
1140,10/10/17 03:00:00  AM,0.1042,16.153,13.112,98.200
1141,10/10/17 04:00:00  AM,0.1027,16.034,13.064,98.400
1142,10/10/17 05:00:00  AM,0.1012,15.939,12.195,98.200
1143,10/10/17 06:00:00  AM,0.0998,15.843,11.929,98.200
1144,10/10/17 07:00:00  AM,0.0991,15.724,11.565,98.200
1145,10/10/17 08:00:00  AM,0.0976,15.629,11.662,98.300
1146,10/10/17 09:00:00  AM,0.0969,15.533,13.185,98.700
1147,10/10/17 10:00:00  AM,0.0954,15.461,15.175,98.900
1148,10/10/17 11:00:00  AM,0.0940,15.485,18.390,91.100
1149,10/10/17 12:00:00  PM,0.0911,15.605,20.555,79.600
1150,10/10/17 01:00:00  PM,0.0874,15.772,21.581,76.400
1151,10/10/17 02:00:00  PM,0.0831,16.010,21.270,75.500
1152,10/10/17 03:00:00  PM,0.0787,16.177,21.461,73.200
1153,10/10/17 04:00:00  PM,0.0758,16.296,21.891,69.400
1154,10/10/17 05:00:00  PM,0.0722,16.368,20.698,70.600
1155,10/10/17 06:00:00  PM,0.0700,16.439,19.603,74.000
1156,10/10/17 07:00:00  PM,0.0686,16.439,17.225,56.300
1157,10/10/17 08:00:00  PM,0.0671,16.368,16.272,56.100
1158,10/10/17 09:00:00  PM,0.0664,16.225,15.748,56.600
1159,10/10/17 10:00:00  PM,0.0664,16.106,15.079,65.200
1160,10/10/17 11:00:00  PM,0.0657,15.986,14.457,75.100
1161,10/11/17 12:00:00  AM,0.0657,15.891,13.594,77.600
1162,10/11/17 01:00:00  AM,0.0649,15.772,13.233,79.200
1163,10/11/17 02:00:00  AM,0.0649,15.676,13.137,80.100
1164,10/11/17 03:00:00  AM,0.0642,15.581,13.161,78.100
1165,10/11/17 04:00:00  AM,0.0642,15.485,13.497,78.600
1166,10/11/17 05:00:00  AM,0.0642,15.390,13.233,74.700
1167,10/11/17 06:00:00  AM,0.0635,15.294,13.064,70.100
1168,10/11/17 07:00:00  AM,0.0628,15.199,12.485,70.100
1169,10/11/17 08:00:00  AM,0.0620,15.103,12.050,71.600
1170,10/11/17 09:00:00  AM,0.0613,14.984,11.443,73.400
1171,10/11/17 10:00:00  AM,0.0613,14.864,10.590,74.600
1172,10/11/17 11:00:00  AM,0.0598,14.721,11.078,75.200
1173,10/11/17 12:00:00  PM,0.0591,14.601,10.736,72.000
1174,10/11/17 01:00:00  PM,0.0584,14.481,10.124,73.300
1175,10/11/17 02:00:00  PM,0.0577,14.361,11.005,73.600
1176,10/11/17 03:00:00  PM,0.0569,14.266,11.224,70.300
1177,10/11/17 04:00:00  PM,0.0555,14.194,10.907,70.100
1178,10/11/17 05:00:00  PM,0.0540,14.122,9.928,70.100
1179,10/11/17 06:00:00  PM,0.0533,14.026,8.195,76.900
1180,10/11/17 07:00:00  PM,0.0540,13.906,7.895,89.900
1181,10/11/17 08:00:00  PM,0.0526,13.786,7.695,92.100
1182,10/11/17 09:00:00  PM,0.0526,13.690,7.720,91.700
1183,10/11/17 10:00:00  PM,0.0526,13.570,7.569,89.100
1184,10/11/17 11:00:00  PM,0.0526,13.473,7.745,87.400
1185,10/12/17 12:00:00  AM,0.0519,13.353,7.895,84.800
1186,10/12/17 01:00:00  AM,0.0519,13.257,8.145,83.800
1187,10/12/17 02:00:00  AM,0.0519,13.161,8.270,83.100
1188,10/12/17 03:00:00  AM,0.0519,13.112,8.643,80.900
1189,10/12/17 04:00:00  AM,0.0519,13.040,8.817,79.100
1190,10/12/17 05:00:00  AM,0.0519,12.968,8.717,78.000
1191,10/12/17 06:00:00  AM,0.0519,12.920,8.668,78.500
1192,10/12/17 07:00:00  AM,0.0519,12.847,8.916,79.900
1193,10/12/17 08:00:00  AM,0.0519,12.799,9.977,81.100
1194,10/12/17 09:00:00  AM,0.0519,12.775,10.736,85.600
1195,10/12/17 10:00:00  AM,0.0511,12.799,10.980,89.200
1196,10/12/17 11:00:00  AM,0.0511,12.823,10.761,87.300
1197,10/12/17 12:00:00  PM,0.0511,12.847,11.637,89.200
1198,10/12/17 01:00:00  PM,0.0511,12.896,12.654,91.000
1199,10/12/17 02:00:00  PM,0.0504,12.944,13.137,92.200
1200,10/12/17 03:00:00  PM,0.0504,13.040,13.401,92.400
1201,10/12/17 04:00:00  PM,0.0504,13.137,13.882,91.900
